historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HP002151,BR000211,C00089,2025-06-29,13:38,216,Manual,1,78,Completed
HP002152,BR001793,C00063,2025-06-05,17:42,84,Manual,2,68,Completed
HP002153,BR005228,C00052,2025-06-24,13:13,149,Manual,3,45,Completed
HP002154,BR005496,C00066,2025-06-23,13:55,72,Manual,1,82,Completed
HP002155,BR005309,C00052,2025-06-11,17:40,85,Manual,2,57,Completed
HP002156,BR004680,C00047,2025-06-25,04:25,143,Manual,1,58,Completed
HP002157,BR004316,C00097,2025-06-24,10:27,88,Manual,3,74,Completed
HP002158,BR002180,C00018,2025-06-04,11:39,236,Manual,0,85,Completed
HP002159,BR001013,C00087,2025-06-06,15:04,114,Manual,2,85,Completed
HP002160,BR005526,C00012,2025-06-05,14:13,60,Manual,3,71,Completed
HP002161,BR001734,C00081,2025-06-18,19:56,178,Manual,1,68,Completed
HP002162,BR005671,C00002,2025-06-04,18:30,50,Manual,2,59,Completed
HP002163,BR000512,C00014,2025-06-11,11:10,138,Manual,2,67,Completed
HP002164,BR000498,C00043,2025-06-29,09:09,127,Manual,2,46,Completed
HP002165,BR000367,C00077,2025-06-13,01:15,48,Manual,2,81,Completed
HP002166,BR001404,C00095,2025-06-26,09:05,148,Manual,2,50,Completed
HP002167,BR001766,C00060,2025-06-10,14:39,181,Manual,1,71,Completed
HP002168,BR001349,C00081,2025-06-05,07:09,44,Manual,6,54,Completed
HP002169,BR001304,C00079,2025-06-06,00:01,95,Manual,2,69,Completed
HP002170,BR004469,C00055,2025-06-14,02:15,172,Manual,2,61,Completed
HP002171,BR000653,C00057,2025-06-18,01:03,189,Manual,2,81,Completed
HP002172,BR003249,C00060,2025-06-25,05:56,81,Manual,2,60,Completed
HP002173,BR000697,C00032,2025-06-02,17:57,61,Manual,1,74,Completed
HP002174,BR002494,C00042,2025-06-09,19:52,175,Manual,1,79,Completed
HP002175,BR001579,C00010,2025-06-17,00:33,43,Manual,1,76,Completed
HP002176,BR003612,C00077,2025-06-22,14:41,139,Manual,0,83,Completed
HP002177,BR001621,C00011,2025-06-16,05:24,210,Manual,1,83,Completed
HP002178,BR004944,C00089,2025-06-18,16:26,166,Manual,0,63,Completed
HP002179,BR000006,C00056,2025-06-09,05:59,252,Manual,0,75,Completed
HP002180,BR004525,C00093,2025-06-22,08:27,204,Manual,2,45,Completed
HP002181,BR004638,C00082,2025-06-03,02:43,94,Manual,1,65,Completed
HP002182,BR004411,C00078,2025-06-27,12:21,120,Manual,3,48,Completed
HP002183,BR001611,C00016,2025-06-30,05:25,92,Manual,1,59,Completed
HP002184,BR000578,C00023,2025-06-03,06:45,252,Manual,1,69,Completed
HP002185,BR004109,C00030,2025-06-13,18:07,77,Manual,2,75,Completed
HP002186,BR002556,C00081,2025-06-12,13:50,236,Manual,1,70,Completed
HP002187,BR003796,C00068,2025-06-15,19:31,224,Manual,0,55,Completed
HP002188,BR004872,C00077,2025-06-07,13:50,97,Manual,1,50,Completed
HP002189,BR001449,C00049,2025-06-15,06:49,86,Manual,2,81,Completed
HP002190,BR004396,C00090,2025-06-29,07:14,149,Manual,2,68,Completed
HP002191,BR003720,C00060,2025-06-12,18:53,106,Manual,2,69,Completed
HP002192,BR004573,C00049,2025-06-18,05:29,149,Manual,1,45,Completed
HP002193,BR000027,C00063,2025-06-02,03:51,244,Manual,1,69,Completed
HP002194,BR003174,C00080,2025-06-28,06:48,225,Manual,2,72,Completed
HP002195,BR001985,C00001,2025-06-03,07:04,86,Manual,1,82,Completed
HP002196,BR005935,C00024,2025-06-16,15:36,132,Manual,1,47,Completed
HP002197,BR003027,C00050,2025-06-17,17:22,209,Manual,2,57,Completed
HP002198,BR002253,C00091,2025-06-16,10:29,84,Manual,8,59,Completed
HP002199,BR005315,C00049,2025-06-24,03:31,196,Manual,3,53,Completed
HP002200,BR001388,C00003,2025-06-26,13:20,201,Manual,2,83,Completed
HP002201,BR000880,C00049,2025-06-22,16:02,70,Manual,1,58,Completed
HP002202,BR003792,C00009,2025-06-09,16:31,133,Manual,2,69,Completed
HP002203,BR000184,C00039,2025-06-03,12:21,127,Manual,2,47,Completed
HP002204,BR005222,C00027,2025-06-15,17:47,116,Manual,2,68,Completed
HP002205,BR001652,C00011,2025-06-14,01:33,240,Manual,2,65,Completed
HP002206,BR003912,C00033,2025-06-23,16:33,115,Manual,5,46,Completed
HP002207,BR000739,C00024,2025-06-01,15:28,101,Manual,1,52,Completed
HP002208,BR003011,C00042,2025-06-21,12:16,296,Manual,2,56,Completed
HP002209,BR005347,C00083,2025-06-11,09:31,154,Manual,1,46,Completed
HP002210,BR002726,C00039,2025-06-25,12:29,130,Manual,2,77,Completed
HP002211,BR002700,C00023,2025-06-09,00:42,252,Manual,0,64,Completed
HP002212,BR005566,C00097,2025-06-19,14:19,88,Manual,3,51,Completed
HP002213,BR004322,C00045,2025-06-28,12:50,197,Manual,2,72,Completed
HP002214,BR004037,C00096,2025-06-11,07:34,199,Manual,3,67,Completed
HP002215,BR003131,C00014,2025-06-18,15:18,77,Manual,2,53,Completed
HP002216,BR000181,C00040,2025-06-26,00:49,187,Manual,1,57,Completed
HP002217,BR004347,C00015,2025-06-17,16:52,160,Manual,4,47,Completed
HP002218,BR005707,C00036,2025-06-29,10:01,166,Manual,1,69,Completed
HP002219,BR000663,C00092,2025-06-15,03:26,250,Manual,2,78,Completed
HP002220,BR003010,C00094,2025-06-11,12:09,220,Manual,2,47,Completed
HP002221,BR000595,C00048,2025-06-21,14:36,218,Manual,2,53,Completed
HP002222,BR003371,C00050,2025-06-15,14:55,163,Manual,2,46,Completed
HP002223,BR005208,C00089,2025-06-11,09:31,165,Manual,0,59,Completed
HP002224,BR003036,C00002,2025-06-02,09:26,314,Manual,2,70,Completed
HP002225,BR000730,C00002,2025-06-21,18:25,114,Manual,2,48,Completed
HP002226,BR000250,C00026,2025-06-11,02:30,55,Manual,3,48,Completed
HP002227,BR002376,C00025,2025-06-17,13:42,150,Manual,2,72,Completed
HP002228,BR005013,C00093,2025-06-28,17:13,50,Manual,2,49,Completed
HP002229,BR000576,C00064,2025-06-07,03:51,113,Manual,0,52,Completed
HP002230,BR005733,C00001,2025-06-20,13:49,224,Manual,2,74,Completed
HP002231,BR001313,C00037,2025-06-12,02:56,183,Manual,1,45,Completed
HP002232,BR001741,C00013,2025-06-01,10:42,152,Manual,1,73,Completed
HP002233,BR002492,C00055,2025-06-07,10:03,164,Manual,2,63,Completed
HP002234,BR000660,C00009,2025-06-06,19:54,108,Manual,2,47,Completed
HP002235,BR003465,C00072,2025-06-01,11:46,43,Manual,2,54,Completed
HP002236,BR004769,C00093,2025-06-14,17:29,90,Manual,0,57,Completed
HP002237,BR000518,C00012,2025-06-11,07:32,239,Manual,1,75,Completed
HP002238,BR004362,C00046,2025-06-10,07:45,275,Manual,4,77,Completed
HP002239,BR002348,C00059,2025-06-17,18:06,120,Manual,3,71,Completed
HP002240,BR003222,C00088,2025-06-30,18:54,313,Manual,1,68,Completed
HP002241,BR004969,C00018,2025-06-17,05:09,86,Manual,2,78,Completed
HP002242,BR004854,C00020,2025-06-12,06:52,199,Manual,1,53,Completed
HP002243,BR002665,C00037,2025-06-03,19:28,137,Manual,2,62,Completed
HP002244,BR000384,C00028,2025-06-03,16:54,111,Manual,2,71,Completed
HP002245,BR003165,C00046,2025-06-27,05:44,116,Manual,3,45,Completed
HP002246,BR002322,C00081,2025-06-13,03:38,229,Manual,1,59,Completed
HP002247,BR000179,C00048,2025-06-29,16:46,160,Manual,3,80,Completed
HP002248,BR004214,C00086,2025-06-17,02:00,100,Manual,0,59,Completed
HP002249,BR001778,C00077,2025-06-19,06:55,275,Manual,0,76,Completed
HP002250,BR001344,C00024,2025-06-30,11:47,132,Manual,1,45,Completed
HP002251,BR001978,C00080,2025-06-13,10:00,282,Manual,3,63,Completed
HP002252,BR005940,C00087,2025-06-11,07:08,57,Manual,0,65,Completed
HP002253,BR000923,C00072,2025-06-20,15:04,149,Manual,2,77,Completed
HP002254,BR005696,C00049,2025-06-03,12:48,217,Manual,0,47,Completed
HP002255,BR004526,C00063,2025-06-05,11:50,233,Manual,2,50,Completed
HP002256,BR000859,C00068,2025-06-01,15:41,183,Manual,0,50,Completed
HP002257,BR005489,C00017,2025-06-28,12:06,117,Manual,1,73,Completed
HP002258,BR000499,C00024,2025-06-29,19:40,179,Manual,1,78,Completed
HP002259,BR004138,C00096,2025-06-12,09:09,97,Manual,3,51,Completed
HP002260,BR001746,C00022,2025-06-06,09:39,102,Manual,0,80,Completed
HP002261,BR002303,C00015,2025-06-29,18:10,39,Manual,2,61,Completed
HP002262,BR005077,C00064,2025-06-11,14:22,196,Manual,2,72,Completed
HP002263,BR002134,C00032,2025-06-17,12:18,88,Manual,5,58,Completed
HP002264,BR005062,C00093,2025-06-24,07:05,95,Manual,2,80,Completed
HP002265,BR004487,C00036,2025-06-28,09:49,224,Manual,2,71,Completed
HP002266,BR003626,C00011,2025-06-22,02:51,171,Manual,3,54,Completed
HP002267,BR004258,C00014,2025-06-04,13:55,151,Manual,4,47,Completed
HP002268,BR004537,C00076,2025-06-17,06:41,95,Manual,1,81,Completed
HP002269,BR003192,C00050,2025-06-08,09:27,270,Manual,6,78,Completed
HP002270,BR001339,C00056,2025-06-14,11:25,126,Manual,2,50,Completed
HP002271,BR004859,C00061,2025-06-30,02:19,113,Manual,1,53,Completed
HP002272,BR005528,C00045,2025-06-04,17:53,193,Manual,0,61,Completed
HP002273,BR002695,C00084,2025-06-22,12:08,205,Manual,3,68,Completed
HP002274,BR003891,C00035,2025-06-22,04:58,54,Manual,3,74,Completed
HP002275,BR002215,C00045,2025-06-07,13:01,141,Manual,0,84,Completed
HP002276,BR002153,C00057,2025-06-04,09:36,157,Manual,1,77,Completed
HP002277,BR004687,C00034,2025-06-03,13:17,172,Manual,5,66,Completed
HP002278,BR003661,C00065,2025-06-13,18:26,280,Manual,2,82,Completed
HP002279,BR004091,C00014,2025-06-19,18:58,248,Manual,0,69,Completed
HP002280,BR004675,C00005,2025-06-25,14:33,239,Manual,1,56,Completed
HP002281,BR002929,C00032,2025-06-29,00:46,169,Manual,1,52,Completed
HP002282,BR000906,C00019,2025-06-14,13:19,102,Manual,2,47,Completed
HP002283,BR001119,C00060,2025-06-04,00:23,235,Manual,3,51,Completed
HP002284,BR001890,C00095,2025-06-22,02:51,158,Manual,3,64,Completed
HP002285,BR000378,C00099,2025-06-17,15:03,189,Manual,0,80,Completed
HP002286,BR004706,C00014,2025-06-18,06:55,131,Manual,3,83,Completed
HP002287,BR005064,C00005,2025-06-01,03:17,165,Manual,1,74,Completed
HP002288,BR002587,C00072,2025-06-16,17:45,108,Manual,3,53,Completed
HP002289,BR005119,C00065,2025-06-23,13:53,134,Manual,1,47,Completed
HP002290,BR003676,C00072,2025-06-03,07:25,99,Manual,4,60,Completed
HP002291,BR004152,C00041,2025-06-03,02:47,158,Manual,1,62,Completed
HP002292,BR002225,C00036,2025-06-13,00:37,43,Manual,4,47,Completed
HP002293,BR000310,C00066,2025-06-26,06:53,220,Manual,0,69,Completed
HP002294,BR004797,C00076,2025-06-26,02:21,147,Manual,3,52,Completed
HP002295,BR003461,C00065,2025-06-04,08:31,96,Manual,1,54,Completed
HP002296,BR005224,C00017,2025-06-28,13:29,162,Manual,5,77,Completed
HP002297,BR003959,C00099,2025-06-08,02:50,200,Manual,0,48,Completed
HP002298,BR001171,C00037,2025-06-10,18:24,77,Manual,2,47,Completed
HP002299,BR000610,C00079,2025-06-17,18:45,162,Manual,1,64,Completed
HP002300,BR000873,C00073,2025-06-19,17:54,68,Manual,1,66,Completed
HP002301,BR003068,C00078,2025-06-27,07:12,163,Manual,1,57,Completed
HP002302,BR000887,C00008,2025-06-05,01:01,143,Manual,2,71,Completed
HP002303,BR000910,C00060,2025-06-12,18:59,231,Manual,4,61,Completed
HP002304,BR000302,C00070,2025-06-25,13:31,92,Manual,2,50,Completed
HP002305,BR000840,C00050,2025-06-28,19:49,146,Manual,3,64,Completed
HP002306,BR002793,C00096,2025-06-18,05:56,90,Manual,2,70,Completed
HP002307,BR002420,C00069,2025-06-30,09:31,227,Manual,2,54,Completed
HP002308,BR003140,C00024,2025-06-18,01:54,82,Manual,3,58,Completed
HP002309,BR005705,C00007,2025-06-10,09:42,70,Manual,2,67,Completed
HP002310,BR002865,C00001,2025-06-14,07:55,193,Manual,3,78,Completed
HP002311,BR005084,C00041,2025-06-23,19:33,172,Manual,2,63,Completed
HP002312,BR001039,C00036,2025-06-28,13:21,131,Manual,0,55,Completed
HP002313,BR005888,C00010,2025-06-15,09:06,238,Manual,0,73,Completed
HP002314,BR000042,C00032,2025-06-03,12:57,81,Manual,4,69,Completed
HP002315,BR003289,C00041,2025-06-28,10:41,116,Manual,3,82,Completed
HP002316,BR004514,C00025,2025-06-12,00:58,63,Manual,0,46,Completed
HP002317,BR001701,C00055,2025-06-02,00:48,102,Manual,2,71,Completed
HP002318,BR003957,C00014,2025-06-22,01:24,149,Manual,1,63,Completed
HP002319,BR000344,C00077,2025-06-17,03:02,100,Manual,5,46,Completed
HP002320,BR004299,C00035,2025-06-16,12:42,262,Manual,1,51,Completed
HP002321,BR003250,C00034,2025-06-04,10:38,98,Manual,6,62,Completed
HP002322,BR001080,C00093,2025-06-05,01:34,263,Manual,4,80,Completed
HP002323,BR003135,C00071,2025-06-28,16:51,200,Manual,2,75,Completed
HP002324,BR002638,C00072,2025-06-13,09:22,77,Manual,3,85,Completed
HP002325,BR003620,C00063,2025-06-06,01:29,277,Manual,2,52,Completed
HP002326,BR001998,C00008,2025-06-21,01:54,194,Manual,1,65,Completed
HP002327,BR005285,C00054,2025-06-15,17:52,173,Manual,1,82,Completed
HP002328,BR000170,C00022,2025-06-08,06:50,178,Manual,1,50,Completed
HP002329,BR000928,C00007,2025-06-03,06:25,105,Manual,1,58,Completed
HP002330,BR003754,C00035,2025-06-19,16:54,48,Manual,0,85,Completed
HP002331,BR004963,C00001,2025-06-18,05:05,151,Manual,2,84,Completed
HP002332,BR002304,C00021,2025-06-07,11:05,203,Manual,1,75,Completed
HP002333,BR005645,C00034,2025-06-30,17:15,128,Manual,1,72,Completed
HP002334,BR002093,C00001,2025-06-11,18:13,119,Manual,2,80,Completed
HP002335,BR001158,C00020,2025-06-26,14:10,194,Manual,1,46,Completed
HP002336,BR002956,C00051,2025-06-14,06:08,38,Manual,0,74,Completed
HP002337,BR000287,C00096,2025-06-09,05:31,137,Manual,0,77,Completed
HP002338,BR005934,C00059,2025-06-10,10:51,124,Manual,0,79,Completed
HP002339,BR000796,C00087,2025-06-05,02:23,131,Manual,2,46,Completed
HP002340,BR000967,C00055,2025-06-20,05:23,72,Manual,2,61,Completed
HP002341,BR003694,C00073,2025-06-06,17:44,101,Manual,3,64,Completed
HP002342,BR002788,C00096,2025-06-15,07:15,109,Manual,1,80,Completed
HP002343,BR003740,C00066,2025-06-23,11:27,91,Manual,2,82,Completed
HP002344,BR004222,C00096,2025-06-25,18:52,166,Manual,2,46,Completed
HP002345,BR000234,C00098,2025-06-26,10:16,211,Manual,0,60,Completed
HP002346,BR005085,C00068,2025-06-24,05:56,54,Manual,0,46,Completed
HP002347,BR005330,C00078,2025-06-22,10:03,107,Manual,3,62,Completed
HP002348,BR001599,C00013,2025-06-24,14:36,55,Manual,0,48,Completed
HP002349,BR005139,C00099,2025-06-19,05:37,139,Manual,5,56,Completed
HP002350,BR001838,C00093,2025-06-27,06:59,157,Manual,1,61,Completed
HP002351,BR002468,C00013,2025-06-09,03:30,105,Manual,3,69,Completed
HP002352,BR004570,C00006,2025-06-28,03:21,180,Manual,1,59,Completed
HP002353,BR005122,C00090,2025-06-14,01:21,144,Manual,1,68,Completed
HP002354,BR000679,C00100,2025-06-17,09:25,163,Manual,2,83,Completed
HP002355,BR005174,C00018,2025-06-16,13:56,86,Manual,3,71,Completed
HP002356,BR001736,C00010,2025-06-19,15:08,142,Manual,0,60,Completed
HP002357,BR004285,C00023,2025-06-05,14:29,99,Manual,2,47,Completed
HP002358,BR001748,C00003,2025-06-14,10:56,182,Manual,2,83,Completed
HP002359,BR000908,C00047,2025-06-02,15:21,148,Manual,4,82,Completed
HP002360,BR003061,C00099,2025-06-09,08:29,187,Manual,1,70,Completed
HP002361,BR004423,C00096,2025-06-26,15:26,177,Manual,3,71,Completed
HP002362,BR001069,C00027,2025-06-16,09:32,225,Manual,2,56,Completed
HP002363,BR004519,C00044,2025-06-26,09:27,141,Manual,3,71,Completed
HP002364,BR002008,C00043,2025-06-09,15:39,102,Manual,4,71,Completed
HP002365,BR002819,C00066,2025-06-14,13:43,165,Manual,0,83,Completed
HP002366,BR004315,C00023,2025-06-28,02:15,297,Manual,1,62,Completed
HP002367,BR002195,C00090,2025-06-25,05:25,49,Manual,3,67,Completed
HP002368,BR004399,C00031,2025-06-05,13:59,94,Manual,4,64,Completed
HP002369,BR000225,C00081,2025-06-02,03:04,83,Manual,1,82,Completed
HP002370,BR003977,C00062,2025-06-30,12:11,273,Manual,2,52,Completed
HP002371,BR000455,C00013,2025-06-10,16:37,130,Manual,2,63,Completed
HP002372,BR004454,C00088,2025-06-10,09:38,107,Manual,0,74,Completed
HP002373,BR004115,C00085,2025-06-19,02:00,229,Manual,2,79,Completed
HP002374,BR005297,C00071,2025-06-07,11:04,137,Manual,1,79,Completed
HP002375,BR005922,C00054,2025-06-08,09:15,160,Manual,1,49,Completed
HP002376,BR003669,C00080,2025-06-12,06:11,172,Manual,1,79,Completed
HP002377,BR005889,C00051,2025-06-07,13:49,257,Manual,1,46,Completed
HP002378,BR000100,C00092,2025-06-14,18:55,69,Manual,3,56,Completed
HP002379,BR002690,C00034,2025-06-15,04:36,87,Manual,1,49,Completed
HP002380,BR002913,C00081,2025-06-16,13:28,106,Manual,1,74,Completed
HP002381,BR003537,C00006,2025-06-30,00:50,107,Manual,1,64,Completed
HP002382,BR001674,C00013,2025-06-12,12:52,152,Manual,2,52,Completed
HP002383,BR002085,C00083,2025-06-12,00:12,51,Manual,1,55,Completed
HP002384,BR002898,C00072,2025-06-22,04:26,105,Manual,4,85,Completed
HP002385,BR004733,C00015,2025-06-01,10:22,155,Manual,1,69,Completed
HP002386,BR003211,C00094,2025-06-05,04:54,156,Manual,1,47,Completed
HP002387,BR004177,C00080,2025-06-20,17:11,229,Manual,5,48,Completed
HP002388,BR003970,C00096,2025-06-12,17:58,138,Manual,4,73,Completed
HP002389,BR000635,C00052,2025-06-04,18:28,231,Manual,1,66,Completed
HP002390,BR001874,C00023,2025-06-25,08:01,182,Manual,2,57,Completed
HP002391,BR005542,C00087,2025-06-01,08:17,148,Manual,2,62,Completed
HP002392,BR005369,C00042,2025-06-29,06:10,168,Manual,1,58,Completed
HP002393,BR001403,C00058,2025-06-20,05:37,212,Manual,1,67,Completed
HP002394,BR002270,C00091,2025-06-05,08:43,142,Manual,1,53,Completed
HP002395,BR005957,C00021,2025-06-13,04:13,140,Manual,0,74,Completed
HP002396,BR001864,C00057,2025-06-03,19:53,204,Manual,0,64,Completed
HP002397,BR003488,C00012,2025-06-30,04:33,105,Manual,1,68,Completed
HP002398,BR004339,C00038,2025-06-21,18:10,343,Manual,2,53,Completed
HP002399,BR004828,C00023,2025-06-02,13:53,43,Manual,3,57,Completed
HP002400,BR003469,C00097,2025-06-29,10:57,168,Manual,4,52,Completed
HP002401,BR002375,C00084,2025-06-30,09:56,111,Manual,0,61,Completed
HP002402,BR003690,C00065,2025-06-12,10:35,262,Manual,1,85,Completed
HP002403,BR003384,C00032,2025-06-22,06:03,67,Manual,5,63,Completed
HP002404,BR005074,C00005,2025-06-11,07:30,141,Manual,2,79,Completed
HP002405,BR004324,C00005,2025-06-28,15:25,59,Manual,1,46,Completed
HP002406,BR000013,C00005,2025-06-16,00:27,220,Manual,5,68,Completed
HP002407,BR005210,C00089,2025-06-19,17:44,136,Manual,1,55,Completed
HP002408,BR005807,C00082,2025-06-09,14:58,141,Manual,0,84,Completed
HP002409,BR000933,C00012,2025-06-24,14:42,47,Manual,0,75,Completed
HP002410,BR000117,C00051,2025-06-08,07:59,230,Manual,1,74,Completed
HP002411,BR004162,C00087,2025-06-10,19:34,259,Manual,0,76,Completed
HP002412,BR001717,C00047,2025-06-04,07:14,113,Manual,2,79,Completed
HP002413,BR001373,C00062,2025-06-02,15:03,98,Manual,0,78,Completed
HP002414,BR001163,C00089,2025-06-16,19:39,115,Manual,2,62,Completed
HP002415,BR003321,C00028,2025-06-05,19:41,132,Manual,1,62,Completed
HP002416,BR005648,C00096,2025-06-15,04:24,168,Manual,2,59,Completed
HP002417,BR004909,C00046,2025-06-22,16:15,69,Manual,1,75,Completed
HP002418,BR003819,C00079,2025-06-23,08:59,77,Manual,2,45,Completed
HP002419,BR001151,C00067,2025-06-15,10:00,159,Manual,2,47,Completed
HP002420,BR001090,C00019,2025-06-01,00:08,271,Manual,2,72,Completed
HP002421,BR003344,C00028,2025-06-14,11:04,204,Manual,1,84,Completed
HP002422,BR001398,C00045,2025-06-15,14:55,204,Manual,4,85,Completed
HP002423,BR001742,C00017,2025-06-02,00:10,146,Manual,4,59,Completed
HP002424,BR004539,C00040,2025-06-18,02:13,91,Manual,0,71,Completed
HP002425,BR000573,C00052,2025-06-20,18:55,174,Manual,2,48,Completed
HP002426,BR004957,C00067,2025-06-14,17:35,68,Manual,2,47,Completed
HP002427,BR005100,C00039,2025-06-22,08:36,125,Manual,2,81,Completed
HP002428,BR005409,C00006,2025-06-08,18:19,55,Manual,3,53,Completed
HP002429,BR003272,C00034,2025-06-13,03:36,109,Manual,1,59,Completed
HP002430,BR001023,C00023,2025-06-21,13:18,97,Manual,2,80,Completed
HP002431,BR000125,C00085,2025-06-20,19:18,121,Manual,2,70,Completed
HP002432,BR003709,C00040,2025-06-30,16:21,266,Manual,2,54,Completed
HP002433,BR001487,C00017,2025-06-13,12:31,260,Manual,1,51,Completed
HP002434,BR004793,C00040,2025-06-07,04:45,161,Manual,2,64,Completed
HP002435,BR002324,C00043,2025-06-21,17:42,145,Manual,1,58,Completed
HP002436,BR004367,C00091,2025-06-24,03:41,271,Manual,2,79,Completed
HP002437,BR000487,C00068,2025-06-15,03:52,216,Manual,1,50,Completed
HP002438,BR004364,C00082,2025-06-17,04:55,41,Manual,2,61,Completed
HP002439,BR004545,C00055,2025-06-26,13:09,168,Manual,4,63,Completed
HP002440,BR000624,C00002,2025-06-26,08:38,165,Manual,1,45,Completed
HP002441,BR000758,C00002,2025-06-04,10:19,268,Manual,3,60,Completed
HP002442,BR004433,C00086,2025-06-20,06:22,157,Manual,2,66,Completed
HP002443,BR000647,C00030,2025-06-10,04:24,175,Manual,3,78,Completed
HP002444,BR002192,C00060,2025-06-12,01:35,52,Manual,0,84,Completed
HP002445,BR001762,C00091,2025-06-14,16:24,124,Manual,1,53,Completed
HP002446,BR005504,C00018,2025-06-26,18:03,155,Manual,3,63,Completed
HP002447,BR000956,C00096,2025-06-15,12:02,170,Manual,3,83,Completed
HP002448,BR003156,C00035,2025-06-21,03:05,176,Manual,1,54,Completed
HP002449,BR005953,C00087,2025-06-26,14:58,216,Manual,3,46,Completed
HP002450,BR001042,C00065,2025-06-14,10:16,113,Manual,1,52,Completed
HP002451,BR005114,C00061,2025-06-04,17:54,185,Manual,4,69,Completed
HP002452,BR001715,C00062,2025-06-23,18:43,107,Manual,1,62,Completed
HP002453,BR004973,C00085,2025-06-07,02:57,77,Manual,2,46,Completed
HP002454,BR005794,C00091,2025-06-16,09:01,93,Manual,4,62,Completed
HP002455,BR004840,C00097,2025-06-02,19:07,62,Manual,0,79,Completed
HP002456,BR003997,C00091,2025-06-01,05:00,140,Manual,2,78,Completed
HP002457,BR003787,C00029,2025-06-20,04:07,49,Manual,3,56,Completed
HP002458,BR005882,C00050,2025-06-23,19:26,153,Manual,0,79,Completed
