asset_id,asset_type,department,corridor_id,location_km,installation_year,asset_age_years,condition_score_1_5,criticality_1_5,last_maintenance_date,next_due_date,failure_history_count,availability_pct,operational_dependency,active_status
AST006086,Optical Fiber,Signal & Telecom,C00031,90.0,2024,1,5,3,2024-04-22,2024-12-15,3,99.9,Medium,Active
AST006087,Signal,Signal & Telecom,C00027,48.9,1995,30,4,3,2025-04-03,2026-01-15,7,95.3,Medium,Active
AST006088,Relay,Signal & Telecom,C00040,93.5,2001,24,4,2,2024-08-01,2025-06-17,6,96.0,Low,Active
AST006089,Signal,Signal & Telecom,C00039,4.7,2024,1,4,4,2024-10-08,2025-05-25,5,98.7,High,Active
AST006090,Point Machine,Signal & Telecom,C00063,69.1,2011,14,5,3,2024-11-17,2025-07-20,3,96.9,Medium,Active
AST006091,Signal,Signal & Telecom,C00013,81.9,2020,5,5,2,2025-03-23,2026-02-02,1,99.0,Low,Active
AST006092,Track Circuit,Signal & Telecom,C00068,52.9,2010,15,4,4,2025-03-12,2025-11-24,2,97.2,High,Active
AST006093,Track Circuit,Signal & Telecom,C00065,44.5,2007,18,3,4,2025-05-03,2025-11-08,5,94.2,High,Active
AST006094,Relay,Signal & Telecom,C00015,2.8,2013,12,4,4,2024-08-07,2025-03-29,2,96.1,High,Active
AST006095,Point Machine,Signal & Telecom,C00056,23.1,1997,28,3,1,2025-05-12,2026-04-22,7,93.2,Low,Active
AST006096,Interlocking,Signal & Telecom,C00009,60.5,2016,9,3,3,2024-01-10,2024-10-05,5,96.7,Medium,Active
AST006097,Level Crossing Signal,Signal & Telecom,C00083,102.2,1989,36,4,4,2025-04-20,2026-02-07,7,95.0,High,Active
AST006098,Telecom Cable,Signal & Telecom,C00079,51.9,2023,2,3,1,2025-05-05,2026-05-25,6,97.1,Low,Active
AST006099,Track Circuit,Signal & Telecom,C00066,32.8,2006,19,3,1,2025-04-17,2026-03-19,3,94.7,Low,Active
AST006100,Optical Fiber,Signal & Telecom,C00074,14.2,2015,10,4,1,2024-11-15,2025-08-27,5,96.8,Low,Active
AST006101,Axle Counter,Signal & Telecom,C00100,3.4,1998,27,4,3,2025-04-16,2026-02-11,3,94.6,Medium,Active
AST006102,Relay,Signal & Telecom,C00058,38.3,2015,10,5,3,2025-01-05,2025-11-21,3,99.1,Medium,Active
AST006103,Telecom Cable,Signal & Telecom,C00083,5.1,2018,7,4,3,2025-02-01,2025-10-22,4,97.6,Medium,Active
AST006104,Track Circuit,Signal & Telecom,C00086,43.9,2014,11,5,3,2025-06-05,2026-01-26,2,98.8,Medium,Active
AST006105,Point Machine,Signal & Telecom,C00061,2.0,1996,29,2,2,2025-04-19,2026-03-07,9,91.5,Low,Active
AST006106,Optical Fiber,Signal & Telecom,C00085,215.6,2007,18,3,4,2025-05-14,2026-02-06,5,94.4,High,Active
AST006107,Optical Fiber,Signal & Telecom,C00048,11.4,2019,6,5,1,2025-03-26,2026-04-01,1,99.7,Low,Decommissioned
AST006108,Optical Fiber,Signal & Telecom,C00097,2.0,2020,5,4,3,2025-02-06,2025-12-14,2,97.5,Medium,Active
AST006109,Relay,Signal & Telecom,C00072,99.7,2023,2,4,2,2024-11-22,2025-08-03,0,98.1,Low,Active
AST006110,Track Circuit,Signal & Telecom,C00051,49.8,1991,34,4,4,2025-04-29,2025-12-05,5,94.5,High,Active
AST006111,Signal,Signal & Telecom,C00028,121.1,2008,17,3,3,2024-12-22,2025-10-31,6,94.6,Medium,Active
AST006112,Telecom Cable,Signal & Telecom,C00017,3.2,1997,28,3,3,2025-03-05,2025-10-31,6,94.6,Medium,Active
AST006113,Point Machine,Signal & Telecom,C00088,78.3,2010,15,5,4,2025-05-10,2025-11-07,3,98.4,High,Active
AST006114,Track Circuit,Signal & Telecom,C00088,26.9,2012,13,4,4,2025-04-22,2025-11-23,3,96.6,High,Active
AST006115,Optical Fiber,Signal & Telecom,C00026,328.9,2010,15,4,4,2025-05-26,2026-03-12,4,95.9,High,Active
AST006116,Interlocking,Signal & Telecom,C00092,84.2,2013,12,5,4,2025-05-06,2025-12-17,5,99.0,High,Active
AST006117,Interlocking,Signal & Telecom,C00024,91.1,1999,26,3,4,2024-11-28,2025-07-18,6,94.4,High,Active
AST006118,Telecom Cable,Signal & Telecom,C00027,26.2,1998,27,3,2,2024-11-07,2025-10-24,6,93.7,Low,Active
AST006119,Telecom Cable,Signal & Telecom,C00076,51.0,2010,15,3,4,2025-01-24,2025-08-09,7,95.8,High,Decommissioned
AST006120,Relay,Signal & Telecom,C00007,41.9,2021,4,4,4,2025-03-06,2025-10-23,2,97.9,High,Active
AST006121,Signal,Signal & Telecom,C00056,11.1,2021,4,4,2,2025-04-21,2026-03-22,1,97.8,Low,Active
AST006122,Track Circuit,Signal & Telecom,C00003,15.8,2010,15,4,5,2025-02-10,2025-09-25,5,97.3,High,Active
AST006123,Level Crossing Signal,Signal & Telecom,C00015,50.3,1976,49,4,3,2025-04-16,2026-01-27,6,93.3,Medium,Decommissioned
AST006124,Track Circuit,Signal & Telecom,C00047,37.3,2010,15,4,2,2024-11-08,2025-09-06,4,96.8,Low,Active
AST006125,Optical Fiber,Signal & Telecom,C00086,123.7,2016,9,4,4,2025-04-16,2025-12-08,5,96.4,High,Active
AST006126,Optical Fiber,Signal & Telecom,C00011,300.5,2021,4,5,4,2025-05-05,2025-12-02,1,98.2,High,Active
AST006127,Optical Fiber,Signal & Telecom,C00054,29.4,1995,30,4,3,2024-05-02,2025-01-13,5,94.6,Medium,Active
AST006128,Interlocking,Signal & Telecom,C00069,228.1,2018,7,4,4,2024-07-23,2025-01-14,4,98.3,High,Active
AST006129,Track Circuit,Signal & Telecom,C00096,20.1,1999,26,4,2,2024-10-18,2025-10-06,4,94.4,Low,Decommissioned
AST006130,Relay,Signal & Telecom,C00011,112.0,2010,15,4,4,2024-08-14,2025-06-07,2,96.8,High,Active
AST006131,Interlocking,Signal & Telecom,C00058,22.9,1979,46,4,3,2025-04-29,2026-03-01,8,92.1,Medium,Decommissioned
AST006132,Telecom Cable,Signal & Telecom,C00099,7.8,2000,25,4,2,2025-05-02,2026-04-12,3,95.9,Low,Active
AST006133,Axle Counter,Signal & Telecom,C00057,36.4,1996,29,5,2,2025-04-03,2026-02-22,5,96.3,Low,Active
AST006134,Relay,Signal & Telecom,C00032,22.5,2018,7,4,5,2025-01-22,2025-07-01,3,97.3,High,Active
AST006135,Level Crossing Signal,Signal & Telecom,C00026,103.7,2011,14,4,4,2025-05-27,2026-01-25,2,96.9,High,Active
AST006136,Track Circuit,Signal & Telecom,C00046,25.5,2021,4,5,3,2025-04-27,2026-03-30,2,98.6,Medium,Active
AST006137,Telecom Cable,Signal & Telecom,C00066,52.4,2020,5,4,1,2025-01-15,2026-01-13,4,97.0,Low,Active
AST006138,Point Machine,Signal & Telecom,C00099,5.0,2021,4,5,2,2024-12-12,2025-12-21,1,100.0,Low,Active
AST006139,Interlocking,Signal & Telecom,C00099,7.2,2022,3,4,2,2025-03-31,2026-02-06,1,97.3,Low,Active
AST006140,Track Circuit,Signal & Telecom,C00082,11.3,2023,2,4,3,2024-08-28,2025-04-07,2,98.5,Medium,Active
AST006141,Axle Counter,Signal & Telecom,C00037,49.4,1995,30,3,5,2025-03-14,2025-09-24,7,94.5,High,Active
AST006142,Signal,Signal & Telecom,C00063,53.6,2005,20,4,2,2025-05-24,2026-04-08,4,96.9,Low,Active
AST006143,Point Machine,Signal & Telecom,C00025,405.3,2018,7,4,4,2025-04-07,2025-12-19,3,96.6,High,Active
AST006144,Telecom Cable,Signal & Telecom,C00030,55.8,2019,6,4,2,2025-05-19,2026-04-02,4,96.9,Low,Active
AST006145,Interlocking,Signal & Telecom,C00049,34.5,2004,21,5,5,2025-04-16,2025-11-07,2,96.1,High,Active
AST006146,Relay,Signal & Telecom,C00100,3.0,2016,9,4,3,2025-02-10,2025-12-18,4,97.0,Medium,Decommissioned
AST006147,Point Machine,Signal & Telecom,C00075,125.6,2002,23,5,1,2025-05-27,2026-05-02,3,97.7,Low,Active
AST006148,Relay,Signal & Telecom,C00029,29.6,2014,11,4,3,2024-03-26,2024-12-03,4,96.2,Medium,Active
AST006149,Level Crossing Signal,Signal & Telecom,C00042,65.4,2017,8,4,2,2025-03-13,2026-01-18,3,97.1,Low,Decommissioned
AST006150,Telecom Cable,Signal & Telecom,C00068,75.9,2018,7,5,3,2024-07-30,2025-05-30,4,98.6,Medium,Active
AST006151,Level Crossing Signal,Signal & Telecom,C00084,146.1,1999,26,3,4,2025-03-06,2025-09-25,6,94.7,High,Active
AST006152,Point Machine,Signal & Telecom,C00034,22.0,2008,17,5,2,2024-09-28,2025-10-10,1,97.0,Low,Active
AST006153,Level Crossing Signal,Signal & Telecom,C00089,47.6,1984,41,3,4,2024-12-21,2025-09-27,8,91.4,High,Active
AST006154,Level Crossing Signal,Signal & Telecom,C00074,2.1,1975,50,1,2,2024-12-28,2026-01-25,11,88.7,Low,Active
AST006155,Telecom Cable,Signal & Telecom,C00100,2.9,2007,18,4,4,2024-05-23,2025-01-18,4,96.8,High,Active
AST006156,Optical Fiber,Signal & Telecom,C00070,18.7,1999,26,3,3,2025-04-27,2026-01-25,6,94.9,Medium,Active
AST006157,Axle Counter,Signal & Telecom,C00008,58.9,2009,16,4,2,2024-10-27,2025-09-13,4,95.5,Low,Active
AST006158,Signal,Signal & Telecom,C00074,20.1,2008,17,4,1,2025-05-20,2026-06-06,3,96.3,Low,Active
AST006159,Axle Counter,Signal & Telecom,C00093,54.3,2020,5,5,4,2024-02-27,2024-09-10,1,98.5,High,Active
AST006160,Point Machine,Signal & Telecom,C00053,94.8,2003,22,4,3,2025-04-03,2026-03-15,4,96.1,Medium,Active
AST006161,Optical Fiber,Signal & Telecom,C00050,61.6,2011,14,3,2,2025-06-13,2026-04-02,5,95.5,Low,Active
AST006162,Axle Counter,Signal & Telecom,C00033,69.9,2004,21,4,4,2024-05-11,2025-02-15,6,95.2,High,Active
AST006163,Signal,Signal & Telecom,C00052,106.1,2021,4,3,3,2024-07-13,2025-04-11,6,96.6,Medium,Active
AST006164,Telecom Cable,Signal & Telecom,C00063,127.7,2024,1,4,2,2024-11-23,2025-09-02,0,97.7,Low,Active
AST006165,Signal,Signal & Telecom,C00060,2.4,2012,13,5,4,2025-01-24,2025-09-05,4,97.0,High,Decommissioned
AST006166,Signal,Signal & Telecom,C00013,34.9,2022,3,4,1,2025-05-13,2026-05-16,1,98.3,Low,Active
AST006167,Telecom Cable,Signal & Telecom,C00001,118.4,1984,41,3,4,2025-03-04,2025-10-26,6,91.6,High,Active
AST006168,Relay,Signal & Telecom,C00002,54.3,2008,17,4,3,2024-07-20,2025-03-13,5,96.6,Medium,Active
AST006169,Track Circuit,Signal & Telecom,C00061,36.4,1977,48,2,2,2024-09-08,2025-08-02,8,90.4,Low,Active
AST006170,Point Machine,Signal & Telecom,C00073,111.7,2021,4,4,2,2024-04-20,2025-03-12,1,97.0,Low,Active
AST006171,Optical Fiber,Signal & Telecom,C00059,156.0,1983,42,4,2,2024-10-14,2025-06-25,8,93.9,Low,Active
AST006172,Axle Counter,Signal & Telecom,C00075,99.9,2024,1,4,2,2024-11-01,2025-08-17,5,97.3,Low,Active
AST006173,Interlocking,Signal & Telecom,C00011,166.4,2023,2,5,5,2025-04-10,2025-10-30,1,100.1,High,Active
AST006174,Relay,Signal & Telecom,C00066,53.9,2016,9,5,1,2025-02-18,2026-03-15,3,98.1,Low,Active
AST006175,Level Crossing Signal,Signal & Telecom,C00095,18.8,2013,12,4,3,2025-03-09,2026-01-21,2,96.3,Medium,Active
AST006176,Interlocking,Signal & Telecom,C00006,7.0,2012,13,4,4,2025-06-11,2026-03-18,3,97.0,High,Active
AST006177,Interlocking,Signal & Telecom,C00100,1.0,2020,5,4,2,2025-01-25,2025-11-12,2,97.4,Low,Active
AST006178,Axle Counter,Signal & Telecom,C00063,124.0,2000,25,4,3,2025-04-07,2025-12-13,5,94.9,Medium,Active
AST006179,Track Circuit,Signal & Telecom,C00027,76.2,2013,12,4,5,2025-03-12,2025-10-28,5,97.6,High,Active
AST006180,Axle Counter,Signal & Telecom,C00017,3.6,2016,9,5,3,2025-05-08,2026-03-27,1,98.7,Medium,Active
AST006181,Point Machine,Signal & Telecom,C00086,51.5,2013,12,5,4,2025-05-04,2026-02-18,2,97.3,High,Active
AST006182,Signal,Signal & Telecom,C00029,29.4,2023,2,3,3,2024-09-17,2025-07-01,3,97.1,Medium,Active
AST006183,Signal,Signal & Telecom,C00038,105.0,2017,8,4,2,2025-04-11,2026-03-16,6,97.3,Low,Active
AST006184,Track Circuit,Signal & Telecom,C00060,28.3,1997,28,2,2,2025-05-04,2026-03-09,8,92.7,Low,Active
AST006185,Track Circuit,Signal & Telecom,C00001,321.2,2009,16,4,2,2024-12-19,2025-08-23,4,97.3,Low,Active
AST006186,Signal,Signal & Telecom,C00065,17.7,2013,12,4,4,2024-09-27,2025-06-09,1,97.4,High,Active
AST006187,Signal,Signal & Telecom,C00063,139.1,2012,13,5,2,2024-03-20,2025-01-20,2,97.3,Low,Active
AST006188,Point Machine,Signal & Telecom,C00002,46.8,1999,26,3,3,2025-02-26,2025-11-22,6,93.2,Medium,Active
AST006189,Level Crossing Signal,Signal & Telecom,C00071,10.3,2015,10,4,2,2024-09-15,2025-08-21,2,97.5,Low,Decommissioned
AST006190,Relay,Signal & Telecom,C00006,0.9,2021,4,5,4,2024-10-24,2025-05-17,1,98.4,High,Active
AST006191,Relay,Signal & Telecom,C00098,0.3,1980,45,3,5,2024-09-21,2025-05-10,10,91.4,High,Active
AST006192,Track Circuit,Signal & Telecom,C00011,257.6,2024,1,5,4,2025-04-09,2025-12-14,2,98.5,High,Active
AST006193,Interlocking,Signal & Telecom,C00039,5.5,2016,9,3,3,2025-06-16,2026-01-30,3,96.8,Medium,Decommissioned
AST006194,Optical Fiber,Signal & Telecom,C00066,34.0,2010,15,3,3,2024-12-20,2025-09-08,3,95.6,Medium,Active
AST006195,Signal,Signal & Telecom,C00034,8.6,2007,18,3,3,2025-04-24,2026-04-08,6,95.1,Medium,Active
AST006196,Track Circuit,Signal & Telecom,C00070,6.4,2018,7,4,2,2024-10-22,2025-10-29,3,97.0,Low,Active
AST006197,Axle Counter,Signal & Telecom,C00099,13.7,2024,1,5,3,2024-06-17,2025-05-04,0,100.3,Medium,Decommissioned
AST006198,Axle Counter,Signal & Telecom,C00021,70.6,2015,10,4,3,2024-05-02,2025-01-24,3,96.4,Medium,Active
AST006199,Level Crossing Signal,Signal & Telecom,C00099,1.9,2008,17,4,2,2025-02-28,2025-11-21,2,95.9,Low,Active
AST006200,Telecom Cable,Signal & Telecom,C00003,43.1,2004,21,4,4,2024-05-19,2025-02-09,3,95.4,High,Active
AST006201,Telecom Cable,Signal & Telecom,C00089,49.6,1991,34,4,2,2024-11-12,2025-11-16,5,94.9,Low,Active
AST006202,Track Circuit,Signal & Telecom,C00040,52.1,2015,10,5,4,2024-05-24,2024-12-22,4,99.0,High,Active
AST006203,Signal,Signal & Telecom,C00079,47.7,2019,6,4,1,2025-06-15,2026-06-21,2,97.1,Low,Active
AST006204,Level Crossing Signal,Signal & Telecom,C00081,67.1,2023,2,4,4,2025-06-05,2026-05-02,1,97.3,High,Active
AST006205,Interlocking,Signal & Telecom,C00067,32.7,2006,19,4,2,2025-01-16,2025-11-16,4,95.8,Low,Active
AST006206,Interlocking,Signal & Telecom,C00071,12.2,2018,7,4,3,2025-05-08,2025-12-16,2,97.4,Medium,Active
AST006207,Telecom Cable,Signal & Telecom,C00050,8.1,2023,2,5,4,2024-02-20,2024-10-27,0,99.1,High,Active
AST006208,Signal,Signal & Telecom,C00062,54.2,2020,5,5,4,2024-09-17,2025-06-12,2,99.1,High,Active
AST006209,Interlocking,Signal & Telecom,C00068,146.8,2016,9,5,4,2024-05-13,2024-12-01,1,98.0,High,Active
AST006210,Signal,Signal & Telecom,C00054,6.0,1992,33,3,1,2025-05-19,2026-03-21,7,92.4,Low,Active
AST006211,Point Machine,Signal & Telecom,C00012,94.9,2014,11,5,2,2025-03-14,2026-04-04,2,97.3,Low,Active
AST006212,Track Circuit,Signal & Telecom,C00060,41.9,1998,27,4,2,2025-05-14,2026-05-12,2,95.7,Low,Active
AST006213,Signal,Signal & Telecom,C00035,95.7,2014,11,4,2,2025-04-27,2026-04-09,2,97.6,Low,Active
AST006214,Level Crossing Signal,Signal & Telecom,C00064,68.4,2017,8,4,1,2024-05-27,2025-05-04,3,96.9,Low,Active
AST006215,Point Machine,Signal & Telecom,C00062,52.9,2011,14,5,3,2025-02-24,2025-12-19,3,98.1,Medium,Active
AST006216,Signal,Signal & Telecom,C00065,53.5,1977,48,3,2,2025-03-03,2025-10-31,12,91.4,Low,Active
AST006217,Point Machine,Signal & Telecom,C00049,102.2,2014,11,5,4,2025-05-16,2025-12-10,3,98.4,High,Active
AST006218,Interlocking,Signal & Telecom,C00075,93.7,2013,12,4,1,2024-02-03,2025-03-03,4,96.1,Low,Decommissioned
AST006219,Level Crossing Signal,Signal & Telecom,C00050,57.2,1995,30,3,2,2024-11-20,2025-11-03,7,93.1,Low,Active
AST006220,Relay,Signal & Telecom,C00097,30.8,2018,7,3,4,2025-04-12,2025-10-13,5,96.0,High,Active
AST006221,Track Circuit,Signal & Telecom,C00031,42.7,2010,15,5,2,2025-06-05,2026-03-29,2,98.6,Low,Active
AST006222,Telecom Cable,Signal & Telecom,C00075,17.6,2007,18,4,1,2025-05-10,2026-05-02,6,95.5,Low,Active
AST006223,Interlocking,Signal & Telecom,C00053,73.3,2019,6,5,2,2024-10-06,2025-09-03,1,98.6,Low,Active
AST006224,Interlocking,Signal & Telecom,C00007,58.4,2013,12,4,3,2025-05-15,2025-12-05,3,96.2,Medium,Active
AST006225,Signal,Signal & Telecom,C00008,41.8,1982,43,4,3,2025-06-15,2026-02-15,7,93.7,Medium,Active
AST006226,Point Machine,Signal & Telecom,C00034,14.3,1987,38,3,3,2024-11-26,2025-07-07,5,92.7,Medium,Active
AST006227,Interlocking,Signal & Telecom,C00029,14.1,2021,4,4,3,2025-05-14,2026-02-18,3,97.1,Medium,Active
AST006228,Telecom Cable,Signal & Telecom,C00008,46.2,2014,11,5,2,2025-03-14,2026-02-16,3,98.3,Low,Active
AST006229,Optical Fiber,Signal & Telecom,C00098,2.1,1975,50,3,4,2024-09-15,2025-05-08,9,90.6,High,Active
AST006230,Level Crossing Signal,Signal & Telecom,C00036,19.2,2004,21,4,2,2025-04-25,2026-03-01,3,96.4,Low,Active
AST006231,Signal,Signal & Telecom,C00099,6.7,2020,5,4,3,2025-03-01,2025-09-25,2,97.4,Medium,Active
AST006232,Axle Counter,Signal & Telecom,C00077,30.8,2022,3,3,4,2024-07-17,2025-03-14,4,97.0,High,Active
AST006233,Level Crossing Signal,Signal & Telecom,C00097,11.0,1983,42,2,4,2024-02-05,2024-11-11,7,91.3,High,Active
AST006234,Point Machine,Signal & Telecom,C00031,30.0,2016,9,4,3,2025-02-01,2025-11-29,2,96.8,Medium,Active
AST006235,Interlocking,Signal & Telecom,C00093,50.7,2020,5,4,3,2025-04-20,2026-03-17,1,97.0,Medium,Active
AST006236,Level Crossing Signal,Signal & Telecom,C00089,63.3,2018,7,4,2,2024-12-05,2025-11-05,2,96.5,Low,Active
AST006237,Point Machine,Signal & Telecom,C00010,54.6,2022,3,4,5,2025-04-10,2025-11-26,3,97.5,High,Active
AST006238,Signal,Signal & Telecom,C00007,59.4,1999,26,4,2,2025-03-17,2026-01-14,7,95.4,Low,Active
AST006239,Level Crossing Signal,Signal & Telecom,C00009,78.8,2008,17,2,4,2025-06-08,2026-04-07,8,94.6,High,Active
AST006240,Axle Counter,Signal & Telecom,C00050,12.8,2013,12,4,2,2024-02-17,2024-10-25,0,96.0,Low,Active
AST006241,Telecom Cable,Signal & Telecom,C00036,46.9,1978,47,3,4,2025-04-19,2025-09-09,8,91.7,High,Active
AST006242,Telecom Cable,Signal & Telecom,C00024,93.8,2020,5,5,3,2025-05-23,2026-01-31,0,99.5,Medium,Active
AST006243,Optical Fiber,Signal & Telecom,C00015,141.3,2017,8,3,5,2025-02-09,2025-07-23,3,97.0,High,Active
AST006244,Relay,Signal & Telecom,C00050,35.5,1994,31,3,3,2025-04-28,2026-04-08,7,92.6,Medium,Active
AST006245,Axle Counter,Signal & Telecom,C00096,81.4,1986,39,3,2,2025-06-09,2026-04-03,9,92.1,Low,Active
AST006246,Level Crossing Signal,Signal & Telecom,C00087,35.7,2008,17,4,3,2025-05-25,2026-03-21,4,96.5,Medium,Active
AST006247,Level Crossing Signal,Signal & Telecom,C00038,81.7,2007,18,5,2,2024-06-17,2025-06-19,1,96.7,Low,Active
AST006248,Point Machine,Signal & Telecom,C00017,1.5,2023,2,4,3,2025-03-09,2025-12-22,2,97.3,Medium,Active
AST006249,Axle Counter,Signal & Telecom,C00034,19.8,2020,5,5,2,2025-05-10,2026-02-22,1,99.5,Low,Active
AST006250,Level Crossing Signal,Signal & Telecom,C00029,78.8,2004,21,4,4,2024-02-18,2024-09-05,6,96.1,High,Active
AST006251,Axle Counter,Signal & Telecom,C00083,31.5,2011,14,4,4,2024-05-02,2024-10-13,3,95.9,High,Active
AST006252,Point Machine,Signal & Telecom,C00027,6.8,2023,2,5,2,2024-05-25,2025-05-22,1,99.2,Low,Active
AST006253,Optical Fiber,Signal & Telecom,C00052,173.0,2021,4,5,3,2024-10-17,2025-07-02,2,99.1,Medium,Active
AST006254,Level Crossing Signal,Signal & Telecom,C00015,66.3,2012,13,4,3,2024-11-05,2025-09-13,0,97.5,Medium,Active
AST006255,Signal,Signal & Telecom,C00098,2.9,2024,1,5,2,2025-01-06,2025-09-22,2,100.1,Low,Active
AST006256,Level Crossing Signal,Signal & Telecom,C00082,72.5,2001,24,4,4,2025-06-16,2026-03-02,3,95.3,High,Active
AST006257,Track Circuit,Signal & Telecom,C00072,88.4,2008,17,4,3,2024-10-26,2025-06-26,3,95.5,Medium,Active
AST006258,Telecom Cable,Signal & Telecom,C00056,29.9,2018,7,4,2,2024-07-04,2025-05-25,3,98.0,Low,Active
AST006259,Optical Fiber,Signal & Telecom,C00018,28.9,2010,15,5,3,2025-05-07,2026-02-27,4,96.8,Medium,Active
AST006260,Telecom Cable,Signal & Telecom,C00008,10.4,2003,22,4,1,2024-04-02,2025-04-14,7,95.6,Low,Active
AST006261,Track Circuit,Signal & Telecom,C00028,62.8,1982,43,4,1,2025-05-17,2026-04-23,5,92.8,Low,Active
AST006262,Signal,Signal & Telecom,C00058,18.8,1997,28,2,4,2025-04-17,2026-01-11,8,92.6,High,Active
AST006263,Axle Counter,Signal & Telecom,C00030,106.3,2015,10,3,2,2024-11-02,2025-08-02,2,96.3,Low,Active
AST006264,Track Circuit,Signal & Telecom,C00085,35.7,1996,29,4,4,2025-06-04,2026-02-19,6,94.7,High,Active
AST006265,Level Crossing Signal,Signal & Telecom,C00040,44.2,2014,11,4,2,2025-01-13,2025-09-25,3,97.3,Low,Active
AST006266,Relay,Signal & Telecom,C00088,31.2,2010,15,5,3,2025-01-15,2025-10-02,1,97.4,Medium,Active
AST006267,Axle Counter,Signal & Telecom,C00007,178.8,2013,12,4,4,2025-06-16,2025-12-08,2,96.5,High,Active
AST006268,Axle Counter,Signal & Telecom,C00036,31.5,1978,47,3,4,2025-01-23,2025-09-09,10,90.5,High,Active
AST006269,Signal,Signal & Telecom,C00038,12.7,2013,12,4,2,2025-04-04,2026-03-13,2,97.5,Low,Active
AST006270,Optical Fiber,Signal & Telecom,C00054,15.3,2020,5,4,1,2025-03-02,2025-12-15,2,97.8,Low,Active
AST006271,Level Crossing Signal,Signal & Telecom,C00086,35.9,1997,28,4,4,2025-05-07,2026-01-09,2,95.6,High,Decommissioned
AST006272,Interlocking,Signal & Telecom,C00080,48.4,2022,3,4,2,2024-11-11,2025-10-07,0,97.3,Low,Active
AST006273,Signal,Signal & Telecom,C00083,58.2,2022,3,4,2,2025-01-10,2025-10-29,3,97.1,Low,Active
AST006274,Axle Counter,Signal & Telecom,C00009,19.9,1996,29,3,2,2024-04-20,2025-02-17,7,93.8,Low,Decommissioned
AST006275,Optical Fiber,Signal & Telecom,C00075,9.5,1995,30,3,2,2024-02-13,2024-10-21,8,93.8,Low,Active
AST006276,Axle Counter,Signal & Telecom,C00085,180.0,2023,2,5,1,2024-11-22,2025-10-22,1,99.2,Low,Active
AST006277,Point Machine,Signal & Telecom,C00100,6.7,2008,17,4,3,2025-02-20,2025-11-14,5,95.7,Medium,Active
AST006278,Level Crossing Signal,Signal & Telecom,C00050,27.1,2010,15,3,4,2025-03-17,2025-12-09,6,95.5,High,Active
AST006279,Point Machine,Signal & Telecom,C00079,34.4,2006,19,5,1,2024-04-01,2025-04-04,1,96.6,Low,Active
AST006280,Track Circuit,Signal & Telecom,C00042,32.6,2010,15,3,3,2024-02-06,2024-11-08,5,95.0,Medium,Active
AST006281,Interlocking,Signal & Telecom,C00074,9.2,1997,28,3,1,2024-03-30,2025-02-17,8,93.7,Low,Active
AST006282,Signal,Signal & Telecom,C00051,59.1,2024,1,5,4,2025-05-02,2025-11-30,1,98.6,High,Active
AST006283,Axle Counter,Signal & Telecom,C00038,15.7,1991,34,3,2,2024-08-22,2025-08-10,7,92.7,Low,Active
AST006284,Optical Fiber,Signal & Telecom,C00002,66.7,2002,23,3,1,2024-08-12,2025-09-09,5,94.1,Low,Active
AST006285,Signal,Signal & Telecom,C00047,55.5,2021,4,5,2,2025-02-14,2025-12-16,0,98.9,Low,Active
AST006286,Optical Fiber,Signal & Telecom,C00084,135.9,2010,15,4,4,2025-04-01,2026-01-07,3,96.7,High,Active
AST006287,Point Machine,Signal & Telecom,C00061,36.0,2015,10,5,4,2025-01-26,2025-08-23,2,98.1,High,Active
AST006288,Interlocking,Signal & Telecom,C00002,112.5,2008,17,5,4,2025-04-25,2026-01-19,3,97.7,High,Active
AST006289,Signal,Signal & Telecom,C00021,129.7,2023,2,4,3,2024-10-26,2025-07-30,1,97.3,Medium,Decommissioned
AST006290,Optical Fiber,Signal & Telecom,C00023,5.0,2019,6,5,4,2024-10-21,2025-05-27,1,98.5,High,Active
AST006291,Telecom Cable,Signal & Telecom,C00017,4.1,2003,22,5,2,2025-01-01,2025-10-16,2,96.7,Low,Active
AST006292,Interlocking,Signal & Telecom,C00001,246.1,2006,19,4,3,2025-05-13,2026-01-19,5,96.0,Medium,Active
AST006293,Track Circuit,Signal & Telecom,C00011,84.4,1998,27,4,4,2025-04-20,2025-12-10,7,94.2,High,Active
AST006294,Signal,Signal & Telecom,C00088,88.9,1986,39,3,4,2025-05-17,2025-10-09,5,92.2,High,Active
AST006295,Point Machine,Signal & Telecom,C00033,44.3,2014,11,4,2,2025-04-25,2026-04-15,3,97.1,Low,Active
AST006296,Optical Fiber,Signal & Telecom,C00037,80.1,2009,16,4,4,2025-04-16,2025-11-22,3,97.0,High,Active
