task_id,asset_id,asset_type,corridor_id,location_km,defect_or_task,defect_category,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,reported_date,due_date,overdue_days,estimated_duration_min,required_team_size,maintenance_type,weather_sensitive,possession_required,status
TMS002840,AST000760,Rail,C00025,282.7,Turnout wear,Turnout/Switch Defect,Low,2,2,2,2025-06-16,2025-07-31,0,266,4,Preventive,No,Yes,In Progress
TMS002841,AST001289,Weld,C00048,69.4,Track geometry defect,Track Geometry,Medium,3,4,1,2025-06-19,2025-07-13,0,211,4,Preventive,Yes,Yes,Scheduled
TMS002842,AST003020,Turnout,C00006,14.4,Sleeper damage,Sleeper Defect,Low,3,1,1,2025-05-12,2025-07-05,0,115,3,Preventive,No,Yes,In Progress
TMS002843,AST000205,Rail,C00050,27.4,Alignment defect,Track Geometry,Critical,4,4,3,2025-06-29,2025-07-05,0,242,6,Corrective,Yes,Yes,Open
TMS002844,AST000619,Crossing,C00073,115.0,Ballast deficiency,Ballast Defect,Low,2,3,1,2025-05-28,2025-07-23,0,79,3,Preventive,Yes,Yes,Completed
TMS002845,AST003741,Sleeper,C00020,65.4,Corrective maintenance,Corrective,Medium,1,3,1,2025-06-14,2025-07-07,0,286,4,Corrective,No,Yes,Completed
TMS002846,AST003056,Weld,C00009,58.5,Scheduled inspection,Inspection,Low,2,1,1,2025-03-10,2025-04-29,0,31,2,Inspection,No,Yes,Completed
TMS002847,AST000844,Ballast,C00017,2.2,Gauge defect,Track Geometry,Low,3,2,2,2025-02-28,2025-04-23,69,111,3,Preventive,No,Yes,Scheduled
TMS002848,AST004968,Switch,C00095,87.1,Track geometry defect,Track Geometry,Low,3,2,1,2025-06-24,2025-08-13,0,200,3,Preventive,Yes,Yes,Open
TMS002849,AST000950,Rail,C00006,17.7,Gauge defect,Track Geometry,Medium,5,2,3,2025-05-30,2025-06-17,14,189,4,Preventive,No,Yes,Scheduled
TMS002850,AST000379,Bridge,C00088,98.2,Drainage issue,Drainage,Low,3,2,1,2025-06-27,2025-08-12,0,66,2,Preventive,Yes,No,Scheduled
TMS002851,AST000652,Turnout,C00074,12.1,Weld defect,Rail Defect,High,3,4,3,2025-06-07,2025-06-17,14,177,4,Corrective,No,Yes,Open
TMS002852,AST002622,Ballast,C00063,55.2,Scheduled inspection,Inspection,Medium,2,2,1,2025-05-30,2025-06-19,12,39,3,Inspection,No,No,Scheduled
TMS002853,AST004218,Turnout,C00039,11.4,Turnout wear,Turnout/Switch Defect,Low,2,1,1,2025-05-19,2025-07-02,0,243,4,Preventive,No,Yes,Deferred
TMS002854,AST000757,Switch,C00045,12.2,Ballast deficiency,Ballast Defect,Medium,3,1,2,2025-05-13,2025-06-02,29,141,3,Preventive,Yes,Yes,In Progress
TMS002855,AST000058,Crossing,C00018,76.7,Track geometry defect,Track Geometry,High,4,4,2,2025-06-30,2025-07-12,0,219,5,Corrective,Yes,Yes,Completed
TMS002856,AST000326,Crossing,C00069,156.7,Drainage issue,Drainage,Critical,4,5,4,2025-05-21,2025-05-25,0,140,3,Corrective,No,Yes,Completed
TMS002857,AST002984,Track,C00008,37.7,Scheduled inspection,Inspection,High,4,3,2,2025-06-04,2025-06-15,16,49,2,Inspection,No,No,Scheduled
TMS002858,AST000604,Rail,C00059,143.6,Sleeper damage,Sleeper Defect,Medium,2,4,2,2025-06-23,2025-07-14,0,62,3,Preventive,Yes,Yes,Scheduled
TMS002859,AST001797,Turnout,C00069,273.6,Track geometry defect,Track Geometry,Critical,3,5,3,2025-05-12,2025-05-17,0,329,5,Corrective,Yes,Yes,Completed
TMS002860,AST004138,Ballast,C00096,13.4,Sleeper damage,Sleeper Defect,Medium,3,2,4,2025-05-15,2025-06-02,29,81,4,Preventive,No,Yes,Scheduled
TMS002861,AST002783,Switch,C00043,19.1,Alignment defect,Track Geometry,Low,2,2,1,2025-06-30,2025-08-12,0,233,5,Preventive,No,Yes,Open
TMS002862,AST000778,Weld,C00044,60.1,Rail crack,Rail Defect,Medium,2,2,2,2025-06-20,2025-07-10,0,221,4,Preventive,Yes,Yes,Open
TMS002863,AST003629,Weld,C00043,2.1,Rail wear,Rail Defect,Medium,2,1,1,2025-02-13,2025-03-06,117,157,3,Preventive,Yes,Yes,Scheduled
TMS002864,AST003920,Bridge,C00012,101.9,Track geometry defect,Track Geometry,Medium,4,2,2,2025-06-23,2025-07-17,0,253,5,Preventive,Yes,Yes,Open
TMS002865,AST003275,Crossing,C00085,85.6,Scheduled inspection,Inspection,Medium,3,2,3,2025-06-27,2025-07-22,0,30,3,Inspection,No,Yes,Scheduled
TMS002866,AST000087,Bridge,C00097,20.6,Preventive maintenance,Preventive,Low,2,2,2,2025-06-15,2025-07-26,0,47,4,Preventive,No,Yes,Open
TMS002867,AST002929,Track,C00100,8.7,Ballast deficiency,Ballast Defect,Low,4,1,1,2025-02-23,2025-04-06,0,116,2,Preventive,No,Yes,Completed
TMS002868,AST002667,Track,C00036,3.2,Preventive maintenance,Preventive,Low,3,1,2,2025-06-18,2025-08-05,0,43,2,Preventive,No,Yes,Scheduled
TMS002869,AST000479,Track,C00027,20.8,Drainage issue,Drainage,Low,2,1,1,2025-05-16,2025-07-09,0,60,3,Preventive,Yes,Yes,Scheduled
TMS002870,AST004309,Sleeper,C00010,38.7,Corrective maintenance,Corrective,High,4,3,3,2025-06-03,2025-06-12,19,237,4,Corrective,No,Yes,In Progress
TMS002871,AST003827,Rail,C00078,48.5,Corrective maintenance,Corrective,Low,2,2,1,2025-03-01,2025-04-17,75,225,2,Corrective,Yes,Yes,Open
TMS002872,AST004688,Ballast,C00052,203.5,Turnout wear,Turnout/Switch Defect,Medium,4,2,2,2025-02-24,2025-03-17,106,246,3,Preventive,No,Yes,In Progress
TMS002873,AST003881,Weld,C00080,15.9,Drainage issue,Drainage,Medium,3,3,2,2025-05-09,2025-05-28,34,100,5,Preventive,No,Yes,Open
TMS002874,AST001079,Rail,C00097,20.8,Track geometry defect,Track Geometry,Medium,4,2,2,2025-05-28,2025-06-21,10,119,3,Preventive,No,Yes,Deferred
TMS002875,AST003091,Weld,C00065,37.1,Ballast deficiency,Ballast Defect,High,3,3,1,2025-06-14,2025-06-25,0,106,3,Corrective,Yes,Yes,Completed
TMS002876,AST003054,Turnout,C00054,9.9,Sleeper damage,Sleeper Defect,Critical,3,4,2,2025-03-30,2025-04-02,90,78,3,Corrective,No,Yes,Open
TMS002877,AST000992,Switch,C00052,166.3,Rail wear,Rail Defect,Critical,2,5,2,2025-03-16,2025-03-19,0,200,4,Corrective,No,Yes,Completed
TMS002878,AST002396,Sleeper,C00050,17.3,Preventive maintenance,Preventive,Critical,4,4,2,2025-06-25,2025-06-29,2,78,3,Preventive,No,Yes,Open
TMS002879,AST002893,Crossing,C00047,58.5,Gauge defect,Track Geometry,Low,1,2,2,2025-05-08,2025-06-23,8,257,4,Preventive,No,Yes,In Progress
TMS002880,AST000827,Sleeper,C00006,10.9,Weld defect,Rail Defect,Low,3,1,1,2025-05-17,2025-07-02,0,224,4,Preventive,No,Yes,In Progress
TMS002881,AST001679,Turnout,C00091,96.9,Drainage issue,Drainage,Critical,4,4,3,2025-06-17,2025-06-23,8,92,2,Corrective,Yes,Yes,Deferred
TMS002882,AST004060,Crossing,C00034,1.7,Weld defect,Rail Defect,Low,2,2,2,2025-05-21,2025-07-08,0,163,3,Preventive,No,Yes,Open
TMS002883,AST002558,Bridge,C00036,15.5,Drainage issue,Drainage,Critical,4,4,3,2025-05-22,2025-05-25,0,114,3,Corrective,Yes,Yes,Completed
TMS002884,AST004192,Turnout,C00099,5.0,Drainage issue,Drainage,Critical,4,4,5,2025-04-08,2025-04-12,0,54,2,Corrective,Yes,Yes,Completed
TMS002885,AST004669,Bridge,C00025,343.2,Rail wear,Rail Defect,Medium,3,2,1,2025-02-25,2025-03-25,98,95,2,Preventive,No,Yes,Scheduled
TMS002886,AST004304,Rail,C00047,34.4,Preventive maintenance,Preventive,Low,2,2,2,2025-06-22,2025-08-08,0,46,3,Preventive,No,Yes,Completed
TMS002887,AST005055,Track,C00063,84.1,Weld defect,Rail Defect,High,2,3,3,2025-05-05,2025-05-13,49,101,3,Corrective,No,Yes,Deferred
TMS002888,AST003166,Crossing,C00083,95.4,Drainage issue,Drainage,Medium,2,2,2,2025-04-19,2025-05-10,52,83,1,Preventive,Yes,Yes,In Progress
TMS002889,AST003770,Sleeper,C00083,11.3,Alignment defect,Track Geometry,High,3,2,3,2025-03-10,2025-03-19,104,132,3,Corrective,Yes,Yes,Scheduled
TMS002890,AST000776,Weld,C00053,75.6,Ballast deficiency,Ballast Defect,Low,3,2,3,2025-06-22,2025-08-04,0,114,3,Preventive,Yes,Yes,Scheduled
TMS002891,AST003915,Bridge,C00013,12.3,Rail wear,Rail Defect,High,2,3,2,2025-02-17,2025-02-28,123,199,3,Corrective,No,Yes,In Progress
TMS002892,AST000430,Bridge,C00020,66.4,Track geometry defect,Track Geometry,Medium,2,4,2,2025-06-21,2025-07-14,0,158,4,Preventive,Yes,Yes,Completed
TMS002893,AST003405,Rail,C00093,32.6,Preventive maintenance,Preventive,High,4,4,5,2025-03-11,2025-03-22,101,48,3,Preventive,No,Yes,Open
TMS002894,AST004891,Bridge,C00036,41.8,Gauge defect,Track Geometry,Low,3,2,3,2025-06-16,2025-07-30,0,189,3,Preventive,No,No,Open
TMS002895,AST003037,Crossing,C00096,98.0,Track geometry defect,Track Geometry,Low,1,2,2,2025-06-05,2025-07-29,0,153,5,Preventive,Yes,Yes,In Progress
TMS002896,AST003676,Track,C00081,47.0,Scheduled inspection,Inspection,Medium,3,3,2,2025-05-25,2025-06-14,17,69,2,Inspection,No,No,In Progress
TMS002897,AST003062,Crossing,C00032,15.2,Ballast deficiency,Ballast Defect,Medium,3,3,2,2025-06-21,2025-07-07,0,162,2,Preventive,Yes,Yes,Scheduled
TMS002898,AST004731,Crossing,C00024,76.4,Turnout wear,Turnout/Switch Defect,Low,3,2,1,2025-06-17,2025-07-30,0,235,5,Preventive,No,Yes,Scheduled
TMS002899,AST001535,Track,C00008,129.3,Sleeper damage,Sleeper Defect,Low,3,1,1,2025-05-09,2025-06-16,15,73,3,Preventive,No,No,Open
TMS002900,AST002733,Turnout,C00057,113.2,Corrective maintenance,Corrective,Medium,3,2,1,2025-06-19,2025-07-08,0,215,4,Corrective,No,Yes,Completed
TMS002901,AST002864,Sleeper,C00049,24.4,Ballast deficiency,Ballast Defect,Medium,3,2,1,2025-05-10,2025-05-29,33,139,2,Preventive,No,Yes,In Progress
TMS002902,AST004878,Switch,C00097,6.0,Drainage issue,Drainage,Medium,2,3,3,2025-06-11,2025-07-04,0,101,3,Preventive,Yes,Yes,Scheduled
TMS002903,AST002058,Crossing,C00001,275.3,Rail crack,Rail Defect,Low,2,2,1,2025-05-19,2025-07-01,0,207,5,Preventive,Yes,No,Completed
TMS002904,AST001679,Turnout,C00091,96.9,Preventive maintenance,Preventive,Low,2,2,2,2025-06-17,2025-08-07,0,84,3,Preventive,No,Yes,Scheduled
TMS002905,AST001643,Bridge,C00036,44.5,Gauge defect,Track Geometry,Low,2,2,1,2025-06-13,2025-07-13,0,145,3,Preventive,No,Yes,In Progress
TMS002906,AST004107,Sleeper,C00079,6.4,Rail crack,Rail Defect,Low,2,2,1,2025-06-14,2025-08-02,0,189,4,Preventive,Yes,Yes,Completed
TMS002907,AST004129,Weld,C00060,1.9,Sleeper damage,Sleeper Defect,High,4,4,2,2025-05-09,2025-05-17,45,134,3,Corrective,No,Yes,Open
TMS002908,AST003165,Switch,C00004,100.9,Rail wear,Rail Defect,Low,3,2,1,2025-03-17,2025-04-19,73,140,3,Preventive,No,Yes,Scheduled
TMS002909,AST005060,Sleeper,C00073,53.9,Corrective maintenance,Corrective,Medium,4,1,3,2025-06-23,2025-07-09,0,234,4,Corrective,Yes,Yes,Scheduled
TMS002910,AST002097,Weld,C00076,112.4,Preventive maintenance,Preventive,Medium,4,2,2,2025-05-27,2025-06-20,0,82,4,Preventive,No,Yes,Completed
TMS002911,AST002571,Ballast,C00060,19.2,Sleeper damage,Sleeper Defect,Low,4,2,2,2025-06-04,2025-07-18,0,94,3,Preventive,No,Yes,Completed
TMS002912,AST000974,Rail,C00098,1.5,Weld defect,Rail Defect,Low,2,3,2,2025-06-19,2025-08-01,0,172,2,Preventive,Yes,Yes,In Progress
TMS002913,AST001243,Switch,C00006,6.7,Weld defect,Rail Defect,Low,2,2,2,2025-06-09,2025-07-15,0,95,4,Preventive,No,Yes,Open
TMS002914,AST003828,Turnout,C00049,7.9,Sleeper damage,Sleeper Defect,High,2,4,2,2025-06-09,2025-06-17,14,96,2,Corrective,No,Yes,Scheduled
TMS002915,AST005269,Weld,C00041,13.6,Drainage issue,Drainage,Low,3,2,2,2025-05-19,2025-07-16,0,173,3,Preventive,Yes,Yes,In Progress
TMS002916,AST001659,Track,C00021,137.3,Alignment defect,Track Geometry,Low,2,1,2,2025-02-26,2025-04-23,69,143,3,Preventive,No,Yes,Scheduled
TMS002917,AST005185,Turnout,C00100,8.6,Alignment defect,Track Geometry,Medium,4,2,2,2025-06-28,2025-07-20,0,191,3,Preventive,Yes,No,Scheduled
TMS002918,AST004144,Track,C00026,218.8,Alignment defect,Track Geometry,Low,3,2,1,2025-06-03,2025-07-13,0,221,3,Preventive,Yes,Yes,In Progress
TMS002919,AST000507,Bridge,C00050,47.9,Alignment defect,Track Geometry,High,4,3,2,2025-06-25,2025-07-05,0,223,3,Corrective,No,Yes,Open
TMS002920,AST003816,Weld,C00088,28.6,Sleeper damage,Sleeper Defect,Medium,4,3,3,2025-05-27,2025-06-20,11,61,2,Preventive,No,Yes,Open
TMS002921,AST000306,Weld,C00017,0.7,Track geometry defect,Track Geometry,Medium,1,3,2,2025-02-22,2025-03-18,0,200,5,Preventive,No,Yes,Completed
TMS002922,AST002536,Crossing,C00059,155.0,Weld defect,Rail Defect,Critical,2,4,3,2025-02-02,2025-02-05,146,165,3,Corrective,No,Yes,Scheduled
TMS002923,AST000813,Switch,C00071,14.1,Ballast deficiency,Ballast Defect,Critical,3,4,3,2025-06-05,2025-06-09,0,129,3,Corrective,Yes,Yes,Completed
TMS002924,AST000398,Crossing,C00069,149.9,Rail wear,Rail Defect,Medium,3,1,1,2025-06-25,2025-07-20,0,202,4,Preventive,No,Yes,Completed
TMS002925,AST000615,Sleeper,C00074,17.1,Gauge defect,Track Geometry,Medium,5,2,1,2025-06-29,2025-07-22,0,121,4,Preventive,No,Yes,Completed
TMS002926,AST001602,Switch,C00038,172.7,Track geometry defect,Track Geometry,Low,2,2,2,2025-02-27,2025-04-12,0,207,5,Preventive,Yes,Yes,Completed
TMS002927,AST003510,Bridge,C00060,12.3,Turnout wear,Turnout/Switch Defect,Medium,2,3,2,2025-04-08,2025-04-29,63,206,3,Preventive,No,Yes,Open
TMS002928,AST001651,Crossing,C00086,88.7,Scheduled inspection,Inspection,Medium,4,2,2,2025-06-21,2025-07-19,0,37,2,Inspection,No,Yes,Completed
TMS002929,AST002568,Bridge,C00058,56.2,Gauge defect,Track Geometry,Medium,4,2,2,2025-03-04,2025-03-31,92,187,3,Preventive,No,Yes,Scheduled
TMS002930,AST000784,Bridge,C00091,200.6,Sleeper damage,Sleeper Defect,Low,1,2,1,2025-06-27,2025-08-07,0,142,2,Preventive,No,Yes,Scheduled
TMS002931,AST002669,Rail,C00047,54.1,Drainage issue,Drainage,Critical,2,4,4,2025-06-20,2025-06-24,7,119,3,Corrective,Yes,Yes,Deferred
TMS002932,AST000407,Bridge,C00003,60.8,Preventive maintenance,Preventive,Critical,5,4,2,2025-02-23,2025-02-27,124,41,2,Preventive,No,Yes,Scheduled
TMS002933,AST000792,Weld,C00097,13.3,Weld defect,Rail Defect,Low,2,2,1,2025-06-21,2025-08-01,0,181,5,Preventive,No,Yes,In Progress
TMS002934,AST001116,Sleeper,C00008,66.2,Rail crack,Rail Defect,Low,4,1,1,2025-02-20,2025-04-15,77,161,4,Preventive,Yes,Yes,Open
TMS002935,AST001885,Rail,C00097,5.9,Drainage issue,Drainage,Medium,3,2,1,2025-06-15,2025-07-06,0,130,5,Preventive,No,Yes,Open
TMS002936,AST001353,Ballast,C00009,22.7,Corrective maintenance,Corrective,Critical,3,4,3,2025-06-17,2025-06-23,0,360,6,Corrective,No,Yes,Completed
TMS002937,AST002120,Sleeper,C00051,21.1,Alignment defect,Track Geometry,Low,2,2,2,2025-02-04,2025-03-25,98,80,2,Preventive,Yes,No,Scheduled
TMS002938,AST002764,Turnout,C00019,116.8,Sleeper damage,Sleeper Defect,High,4,4,2,2025-06-06,2025-06-17,14,100,3,Corrective,No,Yes,Scheduled
TMS002939,AST001524,Sleeper,C00025,323.8,Scheduled inspection,Inspection,High,3,3,2,2025-04-14,2025-04-26,66,43,3,Inspection,No,No,Open
TMS002940,AST001411,Track,C00076,133.7,Preventive maintenance,Preventive,Critical,4,5,3,2025-05-31,2025-06-03,28,110,3,Preventive,No,Yes,In Progress
TMS002941,AST001724,Track,C00062,37.8,Rail crack,Rail Defect,Low,4,2,2,2025-06-14,2025-07-28,0,144,4,Preventive,Yes,Yes,Completed
TMS002942,AST000471,Sleeper,C00033,103.2,Gauge defect,Track Geometry,High,3,4,3,2025-06-22,2025-07-02,0,208,4,Corrective,No,Yes,Open
TMS002943,AST003856,Crossing,C00025,140.6,Gauge defect,Track Geometry,Critical,5,5,3,2025-03-09,2025-03-11,112,289,5,Corrective,No,Yes,Scheduled
TMS002944,AST000326,Crossing,C00069,156.7,Ballast deficiency,Ballast Defect,Low,2,2,1,2025-06-14,2025-08-06,0,151,2,Preventive,Yes,Yes,Scheduled
TMS002945,AST000248,Turnout,C00040,95.0,Drainage issue,Drainage,Low,2,2,2,2025-05-07,2025-06-25,0,96,3,Preventive,No,Yes,Completed
TMS002946,AST000316,Switch,C00063,140.9,Alignment defect,Track Geometry,High,3,4,2,2025-06-18,2025-06-29,0,175,3,Corrective,Yes,Yes,Completed
TMS002947,AST003666,Track,C00061,38.8,Turnout wear,Turnout/Switch Defect,Low,3,2,1,2025-06-23,2025-08-22,0,213,4,Preventive,No,No,Open
TMS002948,AST002138,Rail,C00023,31.5,Weld defect,Rail Defect,Medium,3,2,3,2025-05-23,2025-06-15,16,129,3,Preventive,No,Yes,In Progress
TMS002949,AST000772,Sleeper,C00011,110.4,Rail wear,Rail Defect,Medium,4,1,3,2025-06-23,2025-07-15,0,146,2,Preventive,Yes,Yes,Scheduled
TMS002950,AST005098,Track,C00091,179.8,Sleeper damage,Sleeper Defect,Low,5,1,1,2025-05-05,2025-06-07,24,112,2,Preventive,No,Yes,Open
TMS002951,AST003423,Weld,C00092,51.7,Rail wear,Rail Defect,Low,2,2,1,2025-04-29,2025-06-02,29,167,5,Preventive,No,Yes,Deferred
TMS002952,AST001913,Rail,C00028,40.8,Gauge defect,Track Geometry,Medium,2,2,3,2025-03-12,2025-04-04,88,196,4,Preventive,No,Yes,Open
TMS002953,AST002314,Track,C00027,77.6,Alignment defect,Track Geometry,High,3,3,5,2025-05-06,2025-05-19,43,192,5,Corrective,Yes,Yes,Scheduled
TMS002954,AST000809,Rail,C00060,4.1,Alignment defect,Track Geometry,Critical,2,5,4,2025-02-22,2025-02-26,125,287,4,Corrective,Yes,Yes,Open
TMS002955,AST004056,Ballast,C00009,94.4,Rail wear,Rail Defect,Critical,3,4,3,2025-06-20,2025-06-25,6,301,4,Corrective,No,Yes,Scheduled
TMS002956,AST001255,Rail,C00082,27.8,Rail crack,Rail Defect,High,5,4,3,2025-06-26,2025-07-05,0,215,6,Corrective,Yes,Yes,Open
TMS002957,AST000291,Rail,C00085,240.2,Sleeper damage,Sleeper Defect,Medium,2,3,1,2025-03-17,2025-04-12,80,89,3,Preventive,No,Yes,Open
TMS002958,AST000772,Sleeper,C00011,110.4,Rail wear,Rail Defect,Low,3,3,1,2025-05-30,2025-07-09,0,190,5,Preventive,No,Yes,In Progress
TMS002959,AST004958,Switch,C00096,11.8,Drainage issue,Drainage,Low,3,1,2,2025-06-21,2025-08-04,0,90,2,Preventive,Yes,Yes,In Progress
TMS002960,AST005260,Weld,C00057,78.8,Rail crack,Rail Defect,Critical,2,3,4,2025-05-02,2025-05-06,56,222,3,Corrective,Yes,Yes,Scheduled
TMS002961,AST003111,Ballast,C00076,5.7,Alignment defect,Track Geometry,Low,1,1,1,2025-06-21,2025-08-17,0,171,2,Preventive,Yes,Yes,In Progress
TMS002962,AST004208,Track,C00035,102.0,Track geometry defect,Track Geometry,Low,1,2,1,2025-04-12,2025-06-02,29,132,2,Preventive,Yes,Yes,Deferred
TMS002963,AST003470,Rail,C00060,14.5,Drainage issue,Drainage,Medium,2,2,3,2025-05-10,2025-05-31,31,84,4,Preventive,Yes,No,Open
TMS002964,AST004301,Bridge,C00017,0.7,Alignment defect,Track Geometry,Low,1,2,1,2025-06-23,2025-08-07,0,191,5,Preventive,Yes,Yes,In Progress
TMS002965,AST002655,Track,C00056,20.0,Sleeper damage,Sleeper Defect,Medium,2,3,2,2025-03-26,2025-04-14,0,162,3,Preventive,No,Yes,Completed
TMS002966,AST005056,Bridge,C00055,71.0,Corrective maintenance,Corrective,Medium,2,2,2,2025-05-02,2025-05-18,44,238,6,Corrective,No,Yes,Open
TMS002967,AST000093,Bridge,C00007,39.1,Gauge defect,Track Geometry,Low,3,3,1,2025-06-18,2025-08-01,0,121,4,Preventive,No,Yes,Completed
TMS002968,AST000345,Turnout,C00046,18.9,Preventive maintenance,Preventive,Medium,2,3,2,2025-06-16,2025-07-05,0,45,4,Preventive,No,Yes,Scheduled
TMS002969,AST003532,Weld,C00015,83.3,Scheduled inspection,Inspection,Medium,5,1,2,2025-06-29,2025-07-18,0,39,2,Inspection,No,Yes,Open
TMS002970,AST002574,Switch,C00021,116.0,Turnout wear,Turnout/Switch Defect,Medium,2,2,2,2025-05-13,2025-06-09,22,203,3,Preventive,No,Yes,Open
TMS002971,AST002670,Ballast,C00010,52.3,Turnout wear,Turnout/Switch Defect,Medium,3,3,1,2025-04-21,2025-05-20,42,238,2,Preventive,No,Yes,Open
TMS002972,AST004681,Crossing,C00082,47.7,Weld defect,Rail Defect,Low,4,2,2,2025-06-18,2025-08-02,0,114,2,Preventive,Yes,Yes,Open
TMS002973,AST003212,Ballast,C00080,24.1,Track geometry defect,Track Geometry,Critical,4,5,3,2025-03-02,2025-03-07,116,248,5,Corrective,Yes,Yes,Open
TMS002974,AST001830,Weld,C00009,43.7,Scheduled inspection,Inspection,Medium,3,3,2,2025-06-12,2025-07-03,0,41,2,Inspection,No,Yes,Deferred
TMS002975,AST000647,Turnout,C00060,9.5,Rail crack,Rail Defect,Medium,2,2,3,2025-06-05,2025-06-29,2,126,2,Preventive,Yes,Yes,Open
TMS002976,AST002034,Sleeper,C00055,42.8,Sleeper damage,Sleeper Defect,Low,3,3,1,2025-05-24,2025-07-16,0,128,5,Preventive,No,Yes,Open
TMS002977,AST001772,Turnout,C00058,24.8,Rail wear,Rail Defect,Low,3,1,1,2025-04-30,2025-06-09,22,156,3,Preventive,No,No,Open
TMS002978,AST005247,Rail,C00077,38.4,Track geometry defect,Track Geometry,Low,3,2,1,2025-05-18,2025-06-22,9,200,5,Preventive,Yes,Yes,Open
TMS002979,AST005022,Bridge,C00068,136.9,Gauge defect,Track Geometry,High,5,3,2,2025-05-24,2025-06-04,27,170,2,Corrective,No,Yes,Open
TMS002980,AST004127,Weld,C00068,140.7,Track geometry defect,Track Geometry,Low,3,2,1,2025-05-12,2025-06-14,17,224,3,Preventive,Yes,Yes,Scheduled
TMS002981,AST004029,Rail,C00038,147.7,Turnout wear,Turnout/Switch Defect,Critical,4,5,3,2025-05-08,2025-05-13,49,263,4,Corrective,No,Yes,Scheduled
TMS002982,AST003050,Switch,C00024,71.6,Turnout wear,Turnout/Switch Defect,Low,2,2,2,2025-03-13,2025-05-03,59,174,3,Preventive,No,No,Open
TMS002983,AST001403,Crossing,C00017,1.4,Corrective maintenance,Corrective,Low,2,1,1,2025-05-21,2025-07-13,0,254,4,Corrective,No,Yes,Scheduled
TMS002984,AST000942,Turnout,C00049,40.9,Turnout wear,Turnout/Switch Defect,Low,4,1,2,2025-04-02,2025-05-18,0,175,5,Preventive,No,Yes,Completed
TMS002985,AST000806,Track,C00066,30.3,Drainage issue,Drainage,Critical,2,3,3,2025-05-28,2025-06-01,30,89,3,Corrective,Yes,Yes,Open
TMS002986,AST004484,Bridge,C00065,49.1,Ballast deficiency,Ballast Defect,Low,2,1,1,2025-06-27,2025-08-22,0,141,2,Preventive,Yes,Yes,Open
TMS002987,AST002317,Ballast,C00046,18.1,Ballast deficiency,Ballast Defect,Medium,3,3,1,2025-06-04,2025-06-29,0,187,4,Preventive,No,Yes,Completed
TMS002988,AST004911,Bridge,C00076,122.3,Sleeper damage,Sleeper Defect,Medium,3,2,2,2025-06-15,2025-07-03,0,76,2,Preventive,No,Yes,Deferred
TMS002989,AST002010,Switch,C00038,129.0,Rail wear,Rail Defect,High,2,3,1,2025-05-27,2025-06-05,26,152,4,Corrective,No,Yes,Open
TMS002990,AST002455,Weld,C00081,9.6,Corrective maintenance,Corrective,Medium,2,2,1,2025-06-22,2025-07-16,0,229,3,Corrective,No,Yes,Scheduled
TMS002991,AST001146,Bridge,C00090,40.2,Preventive maintenance,Preventive,High,3,2,2,2025-06-14,2025-06-26,5,116,3,Preventive,No,Yes,Open
TMS002992,AST001506,Ballast,C00043,15.3,Track geometry defect,Track Geometry,Medium,5,1,2,2025-06-16,2025-07-02,0,145,3,Preventive,Yes,Yes,Scheduled
TMS002993,AST003102,Rail,C00062,12.8,Rail crack,Rail Defect,Medium,3,2,3,2025-05-05,2025-05-26,36,205,4,Preventive,No,Yes,Open
TMS002994,AST002146,Ballast,C00027,4.2,Sleeper damage,Sleeper Defect,Low,4,1,1,2025-04-15,2025-06-11,20,152,3,Preventive,No,Yes,Open
TMS002995,AST001619,Weld,C00009,52.6,Rail crack,Rail Defect,High,5,4,3,2025-06-22,2025-07-01,0,254,6,Corrective,Yes,Yes,In Progress
TMS002996,AST004826,Turnout,C00023,19.0,Gauge defect,Track Geometry,Medium,3,1,1,2025-04-10,2025-04-26,66,142,4,Preventive,No,Yes,Scheduled
TMS002997,AST001253,Crossing,C00053,27.6,Weld defect,Rail Defect,Medium,3,3,3,2025-06-07,2025-06-29,0,129,3,Preventive,No,Yes,Completed
TMS002998,AST001726,Crossing,C00042,42.8,Weld defect,Rail Defect,Medium,2,2,4,2025-03-23,2025-04-14,78,161,4,Preventive,No,Yes,Scheduled
TMS002999,AST000308,Switch,C00063,106.0,Drainage issue,Drainage,Medium,2,2,2,2025-06-26,2025-07-17,0,112,2,Preventive,Yes,Yes,Completed
TMS003000,AST000827,Sleeper,C00006,10.9,Turnout wear,Turnout/Switch Defect,High,4,3,4,2025-05-23,2025-06-05,26,229,4,Corrective,No,Yes,Open
