block_request_id,task_id,asset_id,corridor_id,block_window_id,block_date,start_min,end_min,duration_min,predicted_priority,priority_category,department,possession_required,candidate_id,train_conflicts,total_conflict_duration_min,forecast_date,forecast_goods_trains,peak_period,confidence_pct
BR004873,SMMS000265,AST007469,C00090,COA001116,2025-06-23,585,621,36,55.85950469970703,Medium,Signal & Telecom,No,694,0,0.0,2025-06-23,5.0,Normal,83.0
BR004873,SMMS000265,AST007469,C00090,COA001116,2025-06-23,585,621,36,55.85950469970703,Medium,Signal & Telecom,No,694,0,0.0,2025-06-23,4.0,Normal,72.0
BR004873,SMMS000265,AST007469,C00090,COA001116,2025-06-23,585,621,36,55.85950469970703,Medium,Signal & Telecom,No,694,0,0.0,2025-06-23,10.0,Normal,92.0
BR004905,SMMS000304,AST006119,C00076,COA001039,2025-06-10,13,58,45,39.20704650878906,Low,Signal & Telecom,No,695,0,0.0,,0.0,,0.0
BR004920,SMMS000325,AST005441,C00077,COA001469,2025-06-12,1187,1290,103,65.04336547851562,High,Signal & Telecom,No,696,1,66.0,2025-06-12,5.0,Peak,85.0
BR004930,SMMS000337,AST007134,C00030,COA000600,2025-06-25,327,479,152,34.83108901977539,Low,Signal & Telecom,Yes,697,1,27.0,,0.0,,0.0
BR004936,SMMS000343,AST008000,C00051,COA000332,2025-06-10,947,1034,87,36.18301773071289,Low,Signal & Telecom,Yes,698,0,0.0,,0.0,,0.0
BR004942,SMMS000354,AST007287,C00032,COA001476,2025-06-11,493,585,92,28.716413497924805,Low,Signal & Telecom,Yes,699,1,3.0,2025-06-11,7.0,Peak,83.0
BR004943,SMMS000355,AST005286,C00011,COA000690,2025-06-10,932,1054,122,25.6705265045166,Low,Signal & Telecom,No,700,5,310.0,2025-06-10,8.0,Normal,90.0
BR004943,SMMS000355,AST005286,C00011,COA000690,2025-06-10,932,1054,122,25.6705265045166,Low,Signal & Telecom,No,700,5,310.0,2025-06-10,4.0,Normal,83.0
BR004943,SMMS000355,AST005286,C00011,COA000690,2025-06-10,932,1054,122,25.6705265045166,Low,Signal & Telecom,No,700,5,310.0,2025-06-10,4.0,Normal,79.0
BR004943,SMMS000355,AST005286,C00011,COA000690,2025-06-10,932,1054,122,25.6705265045166,Low,Signal & Telecom,No,700,5,310.0,2025-06-10,5.0,Normal,92.0
BR004961,SMMS000380,AST005519,C00033,COA000356,2025-06-19,230,269,39,53.503299713134766,Medium,Signal & Telecom,No,701,2,66.0,2025-06-19,4.0,Peak,86.0
BR004964,SMMS000385,AST006191,C00098,COA001221,2025-06-20,540,611,71,34.1878547668457,Low,Signal & Telecom,Yes,702,0,0.0,,0.0,,0.0
BR004967,SMMS000388,AST008260,C00057,COA000016,2025-06-12,1180,1220,40,84.4769058227539,Critical,Signal & Telecom,No,703,0,0.0,,0.0,,0.0
BR004967,SMMS000388,AST008260,C00057,COA001246,2025-06-12,1192,1232,40,84.4769058227539,Critical,Signal & Telecom,No,704,0,0.0,,0.0,,0.0
BR004968,SMMS000389,AST007309,C00029,COA000325,2025-06-28,1035,1110,75,76.82542419433594,High,Signal & Telecom,Yes,705,0,0.0,,0.0,,0.0
BR004973,SMMS000396,AST007096,C00085,COA000063,2025-06-07,364,441,77,46.9303092956543,Medium,Signal & Telecom,Yes,706,4,177.0,2025-06-07,4.0,Peak,91.0
BR004973,SMMS000396,AST007096,C00085,COA000063,2025-06-07,364,441,77,46.9303092956543,Medium,Signal & Telecom,Yes,706,4,177.0,2025-06-07,4.0,Normal,90.0
BR004973,SMMS000396,AST007096,C00085,COA000063,2025-06-07,364,441,77,46.9303092956543,Medium,Signal & Telecom,Yes,706,4,177.0,2025-06-07,3.0,Normal,91.0
BR004977,SMMS000401,AST005659,C00098,COA001044,2025-06-28,938,1100,162,42.93077087402344,Medium,Signal & Telecom,No,707,1,36.0,,0.0,,0.0
BR004980,SMMS000404,AST005861,C00092,COA000617,2025-06-19,684,822,138,65.91727447509766,High,Signal & Telecom,No,708,1,65.0,2025-06-19,0.0,Normal,78.0
BR004980,SMMS000404,AST005861,C00092,COA000617,2025-06-19,684,822,138,65.91727447509766,High,Signal & Telecom,No,708,1,65.0,2025-06-19,5.0,Normal,80.0
BR004984,SMMS000411,AST006891,C00025,COA000551,2025-06-28,1126,1237,111,63.234676361083984,High,Signal & Telecom,No,709,3,169.0,2025-06-28,5.0,Off-Peak,82.0
BR004986,SMMS000413,AST007596,C00050,COA001319,2025-06-02,1087,1160,73,46.973453521728516,Medium,Signal & Telecom,Yes,710,1,73.0,2025-06-02,3.0,Peak,91.0
BR004986,SMMS000413,AST007596,C00050,COA001319,2025-06-02,1087,1160,73,46.973453521728516,Medium,Signal & Telecom,Yes,710,1,73.0,2025-06-02,3.0,Off-Peak,78.0
BR005013,SMMS000451,AST005525,C00093,COA000975,2025-06-28,705,755,50,39.29103088378906,Low,Signal & Telecom,No,711,0,0.0,,0.0,,0.0
BR005025,SMMS000467,AST007861,C00093,COA000429,2025-06-17,22,119,97,38.328102111816406,Low,Signal & Telecom,No,712,0,0.0,,0.0,,0.0
BR005028,SMMS000471,AST008560,C00053,COA001315,2025-06-19,718,844,126,39.11195373535156,Low,Signal & Telecom,No,713,2,79.0,2025-06-19,6.0,Normal,83.0
BR005029,SMMS000472,AST007729,C00095,COA000180,2025-06-29,299,435,136,27.04163360595703,Low,Signal & Telecom,Yes,714,1,88.0,,0.0,,0.0
BR005032,SMMS000475,AST007044,C00022,COA001092,2025-06-24,6,129,123,36.614620208740234,Low,Signal & Telecom,No,715,0,0.0,,0.0,,0.0
BR005035,SMMS000479,AST008342,C00013,COA000213,2025-06-09,458,514,56,33.47964859008789,Low,Signal & Telecom,Yes,716,0,0.0,,0.0,,0.0
BR005041,SMMS000489,AST006052,C00005,COA000311,2025-06-30,156,301,145,71.67794799804688,High,Signal & Telecom,No,717,1,31.0,,0.0,,0.0
BR005045,SMMS000494,AST006365,C00097,COA001295,2025-06-27,411,510,99,47.42481994628906,Medium,Signal & Telecom,Yes,718,0,0.0,,0.0,,0.0
BR005055,SMMS000506,AST005685,C00077,COA000476,2025-06-14,518,609,91,26.548030853271484,Low,Signal & Telecom,Yes,719,1,42.0,,0.0,,0.0
BR005057,SMMS000508,AST005821,C00056,COA000270,2025-06-14,778,861,83,33.24715042114258,Low,Signal & Telecom,No,720,0,0.0,2025-06-14,5.0,Off-Peak,91.0
BR005057,SMMS000508,AST005821,C00056,COA000270,2025-06-14,778,861,83,33.24715042114258,Low,Signal & Telecom,No,720,0,0.0,2025-06-14,5.0,Normal,92.0
BR005067,SMMS000521,AST007106,C00020,COA000636,2025-06-06,14,111,97,68.6058349609375,High,Signal & Telecom,No,721,0,0.0,2025-06-06,6.0,Off-Peak,72.0
BR005076,SMMS000533,AST008586,C00096,COA000997,2025-06-30,347,428,81,50.03873062133789,Medium,Signal & Telecom,No,722,2,152.0,2025-06-30,6.0,Peak,70.0
BR005076,SMMS000533,AST008586,C00096,COA000997,2025-06-30,347,428,81,50.03873062133789,Medium,Signal & Telecom,No,722,2,152.0,2025-06-30,7.0,Normal,92.0
BR005085,SMMS000546,AST006858,C00068,COA000013,2025-06-24,315,369,54,35.785240173339844,Low,Signal & Telecom,Yes,723,1,29.0,,0.0,,0.0
BR005101,SMMS000567,AST006574,C00081,COA000532,2025-06-06,534,595,61,50.8848991394043,Medium,Signal & Telecom,Yes,724,0,0.0,2025-06-06,5.0,Peak,84.0
BR005104,SMMS000570,AST006641,C00078,COA001149,2025-06-23,279,331,52,58.94286346435547,Medium,Signal & Telecom,No,725,0,0.0,,0.0,,0.0
BR005105,SMMS000571,AST008404,C00034,COA000096,2025-06-07,892,971,79,23.969980239868164,Low,Signal & Telecom,Yes,726,0,0.0,2025-06-07,1.0,Peak,88.0
BR005105,SMMS000571,AST008404,C00034,COA000096,2025-06-07,892,971,79,23.969980239868164,Low,Signal & Telecom,Yes,726,0,0.0,2025-06-07,4.0,Peak,78.0
BR005105,SMMS000571,AST008404,C00034,COA001412,2025-06-07,448,527,79,23.969980239868164,Low,Signal & Telecom,Yes,727,1,43.0,2025-06-07,1.0,Peak,88.0
BR005105,SMMS000571,AST008404,C00034,COA001412,2025-06-07,448,527,79,23.969980239868164,Low,Signal & Telecom,Yes,727,1,43.0,2025-06-07,4.0,Peak,78.0
BR005117,SMMS000584,AST007339,C00098,COA001044,2025-06-28,938,1099,161,34.46428680419922,Low,Signal & Telecom,Yes,728,1,36.0,,0.0,,0.0
BR005123,SMMS000591,AST007901,C00098,COA000427,2025-06-07,674,751,77,63.532981872558594,High,Signal & Telecom,No,729,0,0.0,2025-06-07,5.0,Peak,89.0
BR005123,SMMS000591,AST007901,C00098,COA000885,2025-06-07,843,920,77,63.532981872558594,High,Signal & Telecom,No,730,0,0.0,2025-06-07,5.0,Peak,89.0
BR005126,SMMS000595,AST006163,C00052,COA000958,2025-06-02,218,311,93,34.05045700073242,Low,Signal & Telecom,No,731,2,49.0,2025-06-02,5.0,Normal,95.0
BR005130,SMMS000601,AST006648,C00066,COA001146,2025-06-14,361,502,141,32.39280319213867,Low,Signal & Telecom,Yes,732,0,0.0,2025-06-14,7.0,Normal,82.0
BR005145,SMMS000620,AST008567,C00026,COA000241,2025-06-07,992,1100,108,29.013450622558594,Low,Signal & Telecom,Yes,733,3,238.0,,0.0,,0.0
BR005146,SMMS000621,AST008260,C00057,COA000016,2025-06-12,1180,1214,34,28.549062728881836,Low,Signal & Telecom,No,734,0,0.0,,0.0,,0.0
BR005146,SMMS000621,AST008260,C00057,COA001246,2025-06-12,1192,1226,34,28.549062728881836,Low,Signal & Telecom,No,735,0,0.0,,0.0,,0.0
BR005157,SMMS000638,AST005487,C00053,COA000786,2025-06-24,148,209,61,30.894367218017578,Low,Signal & Telecom,No,736,0,0.0,,0.0,,0.0
BR005158,SMMS000639,AST005969,C00056,COA000069,2025-06-09,559,682,123,31.6851863861084,Low,Signal & Telecom,Yes,737,1,45.0,,0.0,,0.0
BR005162,SMMS000643,AST006026,C00058,COA000043,2025-06-30,1065,1160,95,32.15495300292969,Low,Signal & Telecom,No,738,0,0.0,,0.0,,0.0
BR005166,SMMS000652,AST007856,C00042,COA000437,2025-06-07,795,844,49,59.613616943359375,Medium,Signal & Telecom,Yes,739,1,49.0,2025-06-07,5.0,Peak,73.0
BR005170,SMMS000658,AST005708,C00003,COA000955,2025-06-29,482,577,95,64.07014465332031,High,Signal & Telecom,Yes,740,0,0.0,,0.0,,0.0
BR005173,SMMS000661,AST006531,C00023,COA000353,2025-06-06,84,153,69,31.14310646057129,Low,Signal & Telecom,Yes,741,0,0.0,,0.0,,0.0
BR005181,SMMS000672,AST005876,C00053,COA000117,2025-06-27,345,456,111,40.31065368652344,Medium,Signal & Telecom,Yes,742,1,111.0,2025-06-27,7.0,Normal,74.0
BR005182,SMMS000673,AST006229,C00098,COA001044,2025-06-28,938,1045,107,66.3445053100586,High,Signal & Telecom,Yes,743,1,7.0,,0.0,,0.0
BR005183,SMMS000674,AST007925,C00065,COA000478,2025-06-24,887,976,89,60.01978302001953,High,Signal & Telecom,No,744,0,0.0,2025-06-24,1.0,Off-Peak,72.0
BR005183,SMMS000674,AST007925,C00065,COA000478,2025-06-24,887,976,89,60.01978302001953,High,Signal & Telecom,No,744,0,0.0,2025-06-24,4.0,Normal,88.0
BR005183,SMMS000674,AST007925,C00065,COA000478,2025-06-24,887,976,89,60.01978302001953,High,Signal & Telecom,No,744,0,0.0,2025-06-24,7.0,Normal,77.0
BR005195,SMMS000690,AST007490,C00097,COA000409,2025-06-25,705,811,106,57.23863220214844,Medium,Signal & Telecom,Yes,745,0,0.0,2025-06-25,5.0,Normal,83.0
BR005207,SMMS000702,AST008239,C00004,COA000764,2025-06-19,492,637,145,42.92762756347656,Medium,Signal & Telecom,Yes,746,0,0.0,,0.0,,0.0
BR005214,SMMS000710,AST007794,C00033,COA001459,2025-06-06,856,965,109,43.806827545166016,Medium,Signal & Telecom,No,747,1,93.0,2025-06-06,4.0,Normal,85.0
BR005224,SMMS000722,AST006324,C00017,COA000618,2025-06-28,332,494,162,72.1465835571289,High,Signal & Telecom,Yes,748,0,0.0,2025-06-28,4.0,Peak,74.0
BR005224,SMMS000722,AST006324,C00017,COA000618,2025-06-28,332,494,162,72.1465835571289,High,Signal & Telecom,Yes,748,0,0.0,2025-06-28,6.0,Normal,74.0
BR005227,SMMS000725,AST006734,C00077,COA000344,2025-06-07,265,361,96,32.734466552734375,Low,Signal & Telecom,No,749,1,2.0,2025-06-07,6.0,Off-Peak,85.0
BR005227,SMMS000725,AST006734,C00077,COA000344,2025-06-07,265,361,96,32.734466552734375,Low,Signal & Telecom,No,749,1,2.0,2025-06-07,8.0,Off-Peak,70.0
BR005227,SMMS000725,AST006734,C00077,COA000344,2025-06-07,265,361,96,32.734466552734375,Low,Signal & Telecom,No,749,1,2.0,2025-06-07,7.0,Normal,92.0
BR005236,SMMS000738,AST006982,C00035,COA000866,2025-06-07,165,254,89,34.194984436035156,Low,Signal & Telecom,Yes,750,0,0.0,2025-06-07,2.0,Peak,82.0
BR005236,SMMS000738,AST006982,C00035,COA000866,2025-06-07,165,254,89,34.194984436035156,Low,Signal & Telecom,Yes,750,0,0.0,2025-06-07,7.0,Off-Peak,84.0
BR005240,SMMS000743,AST008393,C00010,COA000665,2025-06-11,343,413,70,38.39919662475586,Low,Signal & Telecom,Yes,751,1,22.0,,0.0,,0.0
BR005242,SMMS000746,AST005708,C00003,COA000196,2025-06-13,678,764,86,36.151458740234375,Low,Signal & Telecom,Yes,752,0,0.0,,0.0,,0.0
BR005251,SMMS000758,AST006549,C00015,COA000913,2025-06-02,1161,1264,103,41.68519973754883,Medium,Signal & Telecom,No,753,0,0.0,2025-06-02,4.0,Normal,84.0
BR005251,SMMS000758,AST006549,C00015,COA000913,2025-06-02,1161,1264,103,41.68519973754883,Medium,Signal & Telecom,No,753,0,0.0,2025-06-02,3.0,Peak,89.0
BR005256,SMMS000764,AST008453,C00014,COA000289,2025-06-11,375,513,138,39.07455062866211,Low,Signal & Telecom,Yes,754,1,134.0,2025-06-11,3.0,Normal,79.0
BR005261,SMMS000769,AST008611,C00097,COA000467,2025-06-28,1038,1134,96,39.23550796508789,Low,Signal & Telecom,No,755,0,0.0,2025-06-28,3.0,Normal,75.0
BR005312,SMMS000836,AST007651,C00071,COA001007,2025-06-15,127,198,71,43.390254974365234,Medium,Signal & Telecom,No,756,0,0.0,,0.0,,0.0
BR005327,SMMS000854,AST008036,C00057,COA000507,2025-06-30,100,250,150,26.982107162475586,Low,Signal & Telecom,No,757,0,0.0,2025-06-30,5.0,Peak,86.0
BR005327,SMMS000854,AST008036,C00057,COA000507,2025-06-30,100,250,150,26.982107162475586,Low,Signal & Telecom,No,757,0,0.0,2025-06-30,3.0,Normal,70.0
BR005339,SMMS000870,AST006246,C00087,COA001436,2025-06-16,1145,1247,102,27.5750789642334,Low,Signal & Telecom,No,758,2,117.0,,0.0,,0.0
BR005345,SMMS000876,AST006186,C00065,COA000478,2025-06-24,887,969,82,35.95729446411133,Low,Signal & Telecom,Yes,759,0,0.0,2025-06-24,1.0,Off-Peak,72.0
BR005345,SMMS000876,AST006186,C00065,COA000478,2025-06-24,887,969,82,35.95729446411133,Low,Signal & Telecom,Yes,759,0,0.0,2025-06-24,4.0,Normal,88.0
BR005345,SMMS000876,AST006186,C00065,COA000478,2025-06-24,887,969,82,35.95729446411133,Low,Signal & Telecom,Yes,759,0,0.0,2025-06-24,7.0,Normal,77.0
BR005356,SMMS000888,AST005641,C00046,COA001432,2025-06-12,1004,1079,75,35.489952087402344,Low,Signal & Telecom,Yes,760,0,0.0,,0.0,,0.0
BR005356,SMMS000888,AST005641,C00046,COA001500,2025-06-12,710,785,75,35.489952087402344,Low,Signal & Telecom,Yes,761,1,36.0,,0.0,,0.0
BR005364,SMMS000900,AST007586,C00022,COA000622,2025-06-13,144,318,174,49.633541107177734,Medium,Signal & Telecom,Yes,762,3,347.0,,0.0,,0.0
BR005367,SMMS000905,AST008578,C00084,COA000981,2025-06-11,804,964,160,39.716976165771484,Low,Signal & Telecom,Yes,763,5,630.0,2025-06-11,5.0,Off-Peak,71.0
BR005367,SMMS000905,AST008578,C00084,COA000981,2025-06-11,804,964,160,39.716976165771484,Low,Signal & Telecom,Yes,763,5,630.0,2025-06-11,3.0,Normal,87.0
BR005367,SMMS000905,AST008578,C00084,COA000981,2025-06-11,804,964,160,39.716976165771484,Low,Signal & Telecom,Yes,763,5,630.0,2025-06-11,2.0,Off-Peak,88.0
BR005373,SMMS000911,AST008007,C00083,COA001249,2025-06-12,16,88,72,35.14705276489258,Low,Signal & Telecom,No,764,2,58.0,2025-06-12,3.0,Off-Peak,78.0
BR005374,SMMS000912,AST006531,C00023,COA000353,2025-06-06,84,188,104,63.39552307128906,High,Signal & Telecom,Yes,765,0,0.0,,0.0,,0.0
BR005380,SMMS000918,AST006127,C00054,COA000651,2025-06-17,1070,1139,69,25.93328094482422,Low,Signal & Telecom,Yes,766,0,0.0,,0.0,,0.0
BR005393,SMMS000934,AST006378,C00085,COA001288,2025-06-22,689,772,83,53.4997673034668,Medium,Signal & Telecom,No,767,1,60.0,,0.0,,0.0
BR005394,SMMS000935,AST007669,C00048,COA000678,2025-06-16,882,932,50,36.23756790161133,Low,Signal & Telecom,No,768,1,9.0,2025-06-16,5.0,Normal,73.0
BR005394,SMMS000935,AST007669,C00048,COA000678,2025-06-16,882,932,50,36.23756790161133,Low,Signal & Telecom,No,768,1,9.0,2025-06-16,6.0,Normal,79.0
BR005394,SMMS000935,AST007669,C00048,COA001386,2025-06-16,1027,1077,50,36.23756790161133,Low,Signal & Telecom,No,769,1,38.0,2025-06-16,5.0,Normal,73.0
BR005394,SMMS000935,AST007669,C00048,COA001386,2025-06-16,1027,1077,50,36.23756790161133,Low,Signal & Telecom,No,769,1,38.0,2025-06-16,6.0,Normal,79.0
BR005401,SMMS000945,AST008083,C00005,COA000890,2025-06-07,646,742,96,37.382198333740234,Low,Signal & Telecom,Yes,770,1,61.0,2025-06-07,7.0,Off-Peak,85.0
BR005404,SMMS000948,AST005646,C00074,COA001195,2025-06-06,448,575,127,43.17058181762695,Medium,Signal & Telecom,Yes,771,2,53.0,2025-06-06,4.0,Off-Peak,95.0
BR005405,SMMS000950,AST006991,C00027,COA000873,2025-06-20,298,452,154,29.743610382080078,Low,Signal & Telecom,Yes,772,3,104.0,2025-06-20,4.0,Normal,82.0
BR005405,SMMS000950,AST006991,C00027,COA000873,2025-06-20,298,452,154,29.743610382080078,Low,Signal & Telecom,Yes,772,3,104.0,2025-06-20,6.0,Normal,77.0
BR005408,SMMS000953,AST007814,C00069,COA000705,2025-06-10,581,721,140,55.61651611328125,Medium,Signal & Telecom,Yes,773,2,141.0,2025-06-10,4.0,Off-Peak,74.0
BR005408,SMMS000953,AST007814,C00069,COA000705,2025-06-10,581,721,140,55.61651611328125,Medium,Signal & Telecom,Yes,773,2,141.0,2025-06-10,5.0,Peak,78.0
BR005429,SMMS000974,AST008125,C00003,COA000354,2025-06-07,578,691,113,32.87678146362305,Low,Signal & Telecom,Yes,774,1,86.0,,0.0,,0.0
BR005431,SMMS000977,AST006800,C00056,COA000631,2025-06-30,3,55,52,44.819732666015625,Medium,Signal & Telecom,No,775,0,0.0,2025-06-30,5.0,Normal,71.0
BR005431,SMMS000977,AST006800,C00056,COA000631,2025-06-30,3,55,52,44.819732666015625,Medium,Signal & Telecom,No,775,0,0.0,2025-06-30,11.0,Peak,85.0
BR005432,SMMS000978,AST006919,C00085,COA001346,2025-06-14,869,960,91,20.539278030395508,Low,Signal & Telecom,Yes,776,4,189.0,,0.0,,0.0
BR005433,SMMS000980,AST006978,C00019,COA000755,2025-06-20,1175,1269,94,42.346336364746094,Medium,Signal & Telecom,Yes,777,0,0.0,,0.0,,0.0
BR005433,SMMS000980,AST006978,C00019,COA001344,2025-06-20,699,793,94,42.346336364746094,Medium,Signal & Telecom,Yes,778,0,0.0,,0.0,,0.0
BR005436,SMMS000984,AST007425,C00064,COA000151,2025-06-22,1028,1164,136,38.83983612060547,Low,Signal & Telecom,No,779,1,62.0,2025-06-22,8.0,Normal,82.0
BR005444,SMMS000992,AST006043,C00008,COA000655,2025-06-26,283,388,105,31.495033264160156,Low,Signal & Telecom,No,780,1,42.0,,0.0,,0.0
BR005445,SMMS000993,AST006025,C00037,COA000508,2025-06-06,709,841,132,36.54011917114258,Low,Signal & Telecom,Yes,781,0,0.0,2025-06-06,10.0,Off-Peak,74.0
BR005445,SMMS000993,AST006025,C00037,COA000508,2025-06-06,709,841,132,36.54011917114258,Low,Signal & Telecom,Yes,781,0,0.0,2025-06-06,2.0,Peak,82.0
BR005450,SMMS000999,AST005628,C00016,COA000269,2025-06-28,701,766,65,63.23378372192383,High,Signal & Telecom,No,782,1,55.0,2025-06-28,2.0,Off-Peak,77.0
BR005466,SMMS001019,AST007076,C00008,COA000967,2025-06-29,127,237,110,39.51984405517578,Low,Signal & Telecom,Yes,783,1,71.0,2025-06-29,3.0,Normal,78.0
BR005469,SMMS001024,AST005364,C00085,COA000993,2025-06-20,902,1025,123,46.471614837646484,Medium,Signal & Telecom,Yes,784,0,0.0,2025-06-20,4.0,Peak,85.0
BR005471,SMMS001026,AST006663,C00071,COA001320,2025-06-18,736,800,64,34.61379623413086,Low,Signal & Telecom,No,785,0,0.0,2025-06-18,4.0,Peak,95.0
BR005471,SMMS001026,AST006663,C00071,COA001320,2025-06-18,736,800,64,34.61379623413086,Low,Signal & Telecom,No,785,0,0.0,2025-06-18,7.0,Normal,82.0
BR005476,SMMS001032,AST006584,C00004,COA000764,2025-06-19,492,574,82,25.436887741088867,Low,Signal & Telecom,No,786,0,0.0,,0.0,,0.0
BR005478,SMMS001034,AST006124,C00047,COA000566,2025-06-04,377,434,57,36.77566909790039,Low,Signal & Telecom,Yes,787,0,0.0,,0.0,,0.0
BR005489,SMMS001048,AST006248,C00017,COA000618,2025-06-28,332,449,117,31.57927894592285,Low,Signal & Telecom,No,788,0,0.0,2025-06-28,4.0,Peak,74.0
BR005489,SMMS001048,AST006248,C00017,COA000618,2025-06-28,332,449,117,31.57927894592285,Low,Signal & Telecom,No,788,0,0.0,2025-06-28,6.0,Normal,74.0
BR005494,SMMS001054,AST007788,C00070,COA001313,2025-06-30,162,317,155,47.76284408569336,Medium,Signal & Telecom,No,789,0,0.0,2025-06-30,7.0,Normal,77.0
BR005494,SMMS001054,AST007788,C00070,COA001313,2025-06-30,162,317,155,47.76284408569336,Medium,Signal & Telecom,No,789,0,0.0,2025-06-30,5.0,Normal,88.0
BR005502,SMMS001065,AST007651,C00071,COA000188,2025-06-24,433,558,125,34.85811996459961,Low,Signal & Telecom,Yes,790,0,0.0,,0.0,,0.0
BR005507,SMMS001071,AST006870,C00007,COA000525,2025-06-28,589,656,67,51.94669723510742,Medium,Signal & Telecom,Yes,791,0,0.0,,0.0,,0.0
BR005511,SMMS001076,AST008375,C00054,COA000460,2025-06-04,469,510,41,34.594215393066406,Low,Signal & Telecom,Yes,792,0,0.0,2025-06-04,7.0,Off-Peak,80.0
BR005518,SMMS001084,AST008278,C00043,COA000405,2025-06-29,452,594,142,31.62563705444336,Low,Signal & Telecom,Yes,793,1,52.0,2025-06-29,3.0,Normal,94.0
BR005565,SMMS001143,AST005298,C00011,COA000694,2025-06-16,251,300,49,41.2755126953125,Medium,Signal & Telecom,No,794,1,49.0,2025-06-16,2.0,Off-Peak,77.0
BR005576,SMMS001157,AST007859,C00012,COA000630,2025-06-23,148,266,118,44.244239807128906,Medium,Signal & Telecom,Yes,795,0,0.0,2025-06-23,3.0,Normal,83.0
BR005604,SMMS001197,AST006916,C00002,COA001331,2025-06-19,668,787,119,66.34343719482422,High,Signal & Telecom,No,796,1,53.0,,0.0,,0.0
BR005611,SMMS001205,AST006326,C00020,COA000569,2025-06-19,475,599,124,21.90239143371582,Low,Signal & Telecom,Yes,797,0,0.0,2025-06-19,8.0,Off-Peak,88.0
BR005616,SMMS001210,AST007349,C00080,COA000521,2025-06-01,1070,1132,62,29.377161026000977,Low,Signal & Telecom,Yes,798,0,0.0,2025-06-01,7.0,Normal,90.0
BR005616,SMMS001210,AST007349,C00080,COA000521,2025-06-01,1070,1132,62,29.377161026000977,Low,Signal & Telecom,Yes,798,0,0.0,2025-06-01,8.0,Normal,88.0
BR005621,SMMS001215,AST005374,C00023,COA001280,2025-06-13,406,458,52,36.22148895263672,Low,Signal & Telecom,Yes,799,2,48.0,,0.0,,0.0
BR005628,SMMS001224,AST005981,C00099,COA000707,2025-06-28,530,638,108,35.883113861083984,Low,Signal & Telecom,Yes,800,0,0.0,2025-06-28,8.0,Normal,79.0
BR005628,SMMS001224,AST005981,C00099,COA000707,2025-06-28,530,638,108,35.883113861083984,Low,Signal & Telecom,Yes,800,0,0.0,2025-06-28,2.0,Off-Peak,85.0
BR005634,SMMS001233,AST006801,C00088,COA000626,2025-06-20,643,717,74,30.57219886779785,Low,Signal & Telecom,No,801,2,96.0,2025-06-20,4.0,Normal,70.0
BR005634,SMMS001233,AST006801,C00088,COA000626,2025-06-20,643,717,74,30.57219886779785,Low,Signal & Telecom,No,801,2,96.0,2025-06-20,6.0,Off-Peak,87.0
BR005635,SMMS001234,AST007916,C00018,COA000040,2025-06-22,319,440,121,34.37557601928711,Low,Signal & Telecom,No,802,0,0.0,2025-06-22,4.0,Peak,89.0
BR005635,SMMS001234,AST007916,C00018,COA000040,2025-06-22,319,440,121,34.37557601928711,Low,Signal & Telecom,No,802,0,0.0,2025-06-22,3.0,Off-Peak,79.0
BR005635,SMMS001234,AST007916,C00018,COA000040,2025-06-22,319,440,121,34.37557601928711,Low,Signal & Telecom,No,802,0,0.0,2025-06-22,1.0,Off-Peak,81.0
BR005641,SMMS001245,AST006434,C00055,COA000493,2025-06-19,164,222,58,28.120792388916016,Low,Signal & Telecom,Yes,803,1,39.0,2025-06-19,0.0,Normal,71.0
BR005641,SMMS001245,AST006434,C00055,COA000533,2025-06-19,352,410,58,28.120792388916016,Low,Signal & Telecom,Yes,804,1,8.0,2025-06-19,0.0,Normal,71.0
BR005641,SMMS001245,AST006434,C00055,COA000658,2025-06-19,259,317,58,28.120792388916016,Low,Signal & Telecom,Yes,805,1,58.0,2025-06-19,0.0,Normal,71.0
BR005646,SMMS001251,AST006933,C00031,COA000015,2025-06-09,1084,1187,103,57.6995849609375,Medium,Signal & Telecom,Yes,806,0,0.0,,0.0,,0.0
BR005651,SMMS001256,AST005844,C00040,COA000895,2025-06-13,322,359,37,51.68353271484375,Medium,Signal & Telecom,No,807,2,74.0,,0.0,,0.0
BR005655,SMMS001260,AST008064,C00088,COA000823,2025-06-18,802,900,98,56.04319763183594,Medium,Signal & Telecom,No,808,1,7.0,2025-06-18,9.0,Normal,85.0
BR005673,SMMS001286,AST007781,C00010,COA000680,2025-06-04,84,207,123,55.847782135009766,Medium,Signal & Telecom,No,809,0,0.0,2025-06-04,8.0,Normal,86.0
BR005674,SMMS001288,AST006186,C00065,COA000031,2025-06-10,546,667,121,33.541316986083984,Low,Signal & Telecom,Yes,810,0,0.0,,0.0,,0.0
BR005676,SMMS001292,AST008165,C00080,COA000157,2025-06-30,1119,1169,50,67.5630874633789,High,Signal & Telecom,No,811,0,0.0,2025-06-30,4.0,Normal,78.0
BR005676,SMMS001292,AST008165,C00080,COA000157,2025-06-30,1119,1169,50,67.5630874633789,High,Signal & Telecom,No,811,0,0.0,2025-06-30,1.0,Normal,74.0
BR005678,SMMS001297,AST005855,C00081,COA000613,2025-06-12,410,478,68,26.505712509155273,Low,Signal & Telecom,No,812,1,68.0,,0.0,,0.0
