block_request_id,task_id,asset_id,department,corridor_id,predicted_priority,priority_category,requested_duration_min,recommended_date,recommended_start,recommended_end,recommended_duration_min,train_conflict_count,conflict_duration_min,forecast_goods_trains,affected_trains,feasibility,request_status,reason_for_recommendation
BR002545,TMS003260,AST002259,,C00054,16.9,Low,240.0,,,,240,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002546,TMS003261,AST003230,,C00041,57.4,Medium,114.0,,,,114,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002547,TMS003262,AST001039,,C00012,33.1,Low,120.0,,,,120,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002548,TMS003263,AST001781,,C00068,29.7,Low,282.0,,,,282,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002549,TMS003264,AST004207,,C00038,51.1,Medium,161.0,,,,161,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002550,TMS003265,AST004570,,C00035,30.5,Low,158.0,,,,158,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002551,TMS003266,AST003327,,C00030,40.6,Medium,113.0,,,,113,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002552,TMS003267,AST000801,,C00029,36.5,Low,221.0,,,,221,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002553,TMS003268,AST000122,,C00040,71.9,High,104.0,,,,104,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002554,TMS003269,AST004092,,C00078,47.7,Medium,119.0,,,,119,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002555,TMS003270,AST000489,,C00084,44.2,Medium,205.0,,,,205,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002556,TMS003273,AST005139,,C00081,63.1,High,236.0,,,,236,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002557,TMS003277,AST001730,,C00088,40.8,Medium,93.0,,,,93,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002559,TMS003279,AST001899,,C00097,27.2,Low,183.0,,,,183,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002560,TMS003282,AST001021,,C00025,90.6,Critical,225.0,,,,225,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002562,TMS003285,AST004097,,C00072,46.3,Medium,301.0,,,,301,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002563,TMS003286,AST004834,,C00001,41.5,Medium,122.0,,,,122,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002564,TMS003287,AST001595,,C00070,36.4,Low,87.0,,,,87,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002566,TMS003290,AST002511,,C00032,40.2,Medium,118.0,,,,118,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002567,TMS003292,AST001292,,C00061,40.1,Medium,185.0,,,,185,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002568,TMS003294,AST004748,,C00048,50.1,Medium,146.0,,,,146,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002569,TMS003295,AST002689,,C00088,29.6,Low,187.0,,,,187,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002570,TMS003296,AST000700,,C00082,30.1,Low,220.0,,,,220,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002571,TMS003297,AST001178,,C00019,36.5,Low,90.0,,,,90,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002572,TMS003298,AST002214,,C00075,34.3,Low,226.0,,,,226,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002573,TMS003300,AST002692,,C00029,25.3,Low,70.0,,,,70,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002576,TMS003303,AST000443,,C00064,45.1,Medium,69.0,,,,69,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002577,TMS003304,AST000952,,C00085,52.4,Medium,104.0,,,,104,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002578,TMS003305,AST001471,,C00048,23.1,Low,223.0,,,,223,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002579,TMS003306,AST004484,,C00065,32.7,Low,296.0,,,,296,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002580,TMS003307,AST002791,,C00010,61.7,High,143.0,,,,143,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002581,TMS003308,AST003467,,C00022,31.0,Low,224.0,,,,224,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002582,TMS003309,AST003619,,C00069,52.8,Medium,135.0,,,,135,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002584,TMS003311,AST003722,,C00024,65.5,High,249.0,,,,249,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002585,TMS003314,AST001349,,C00018,43.1,Medium,202.0,,,,202,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002586,TMS003316,AST002641,,C00005,84.6,Critical,126.0,,,,126,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002588,TMS003319,AST004752,,C00039,62.3,High,174.0,,,,174,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002589,TMS003320,AST000920,,C00044,64.3,High,161.0,,,,161,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002590,TMS003321,AST004938,,C00046,44.2,Medium,73.0,,,,73,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002591,TMS003322,AST005150,,C00074,46.6,Medium,217.0,,,,217,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002592,TMS003324,AST001050,,C00049,58.1,Medium,156.0,,,,156,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002593,TMS003325,AST001386,,C00077,65.0,High,187.0,,,,187,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002594,TMS003326,AST004549,,C00059,33.3,Low,79.0,,,,79,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002595,TMS003327,AST002405,,C00001,64.3,High,216.0,,,,216,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002596,TMS003328,AST003405,,C00093,63.9,High,162.0,,,,162,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002597,TMS003329,AST003097,,C00027,55.5,Medium,160.0,,,,160,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002598,TMS003330,AST002502,,C00008,22.7,Low,151.0,,,,151,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002599,TMS003331,AST002807,,C00059,39.3,Low,71.0,,,,71,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002600,TMS003332,AST001563,,C00036,60.4,High,134.0,,,,134,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002602,TMS003335,AST004729,,C00086,46.5,Medium,218.0,,,,218,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002603,TMS003336,AST003454,,C00079,31.4,Low,108.0,,,,108,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002604,TMS003337,AST005011,,C00088,51.5,Medium,152.0,,,,152,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002605,TMS003338,AST004309,,C00010,25.9,Low,272.0,,,,272,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002606,TMS003339,AST003195,,C00050,43.4,Medium,151.0,,,,151,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002607,TMS003341,AST005147,,C00023,42.8,Medium,179.0,,,,179,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002609,TMS003343,AST002609,,C00016,79.4,High,140.0,,,,140,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002610,TMS003346,AST003244,,C00064,47.6,Medium,216.0,,,,216,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002612,TMS003350,AST004797,,C00043,29.2,Low,110.0,,,,110,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002613,TMS003351,AST000181,,C00078,50.9,Medium,145.0,,,,145,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002615,TMS003353,AST002542,,C00100,36.1,Low,149.0,,,,149,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002616,TMS003354,AST004384,,C00069,34.8,Low,102.0,,,,102,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002617,TMS003355,AST003384,,C00006,29.7,Low,263.0,,,,263,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002618,TMS003357,AST004285,,C00043,30.5,Low,113.0,,,,113,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002619,TMS003358,AST004773,,C00047,60.1,High,119.0,,,,119,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002620,TMS003359,AST002895,,C00093,57.6,Medium,169.0,,,,169,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002621,TMS003360,AST003453,,C00023,32.1,Low,117.0,,,,117,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002622,TMS003362,AST003794,,C00041,48.8,Medium,239.0,,,,239,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002623,TMS003363,AST005081,,C00045,32.2,Low,250.0,,,,250,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002624,TMS003364,AST002897,,C00058,59.3,Medium,125.0,,,,125,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002625,TMS003365,AST003372,,C00045,54.0,Medium,124.0,,,,124,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002626,TMS003370,AST005167,,C00049,32.1,Low,64.0,,,,64,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002627,TMS003371,AST002949,,C00056,21.9,Low,253.0,,,,253,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002628,TMS003372,AST002351,,C00062,38.4,Low,226.0,,,,226,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002629,TMS003373,AST000092,,C00097,31.8,Low,88.0,,,,88,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002630,TMS003374,AST003047,,C00053,26.7,Low,237.0,,,,237,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002631,TMS003375,AST000565,,C00028,54.5,Medium,225.0,,,,225,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002632,TMS003376,AST003675,,C00049,75.2,High,109.0,,,,109,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002633,TMS003379,AST004849,,C00033,50.1,Medium,169.0,,,,169,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002634,TMS003381,AST001791,,C00005,33.6,Low,90.0,,,,90,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002635,TMS003384,AST001572,,C00006,44.2,Medium,170.0,,,,170,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002636,TMS003385,AST004978,,C00060,66.7,High,171.0,,,,171,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002637,TMS003386,AST005014,,C00007,34.0,Low,47.0,,,,47,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002638,TMS003387,AST003519,,C00072,46.3,Medium,77.0,,,,77,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002639,TMS003388,AST003395,,C00023,28.7,Low,53.0,,,,53,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002640,TMS003389,AST004117,,C00023,30.9,Low,85.0,,,,85,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002641,TMS003390,AST004205,,C00036,44.3,Medium,205.0,,,,205,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002643,TMS003392,AST003153,,C00063,40.6,Medium,204.0,,,,204,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR002644,TMS003393,AST003658,,C00046,33.5,Low,159.0,,,,159,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
