historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HIST-02277,BLK-02277,COR-048,2026-09-17,08:00,360,AI Optimization Engine,0,86.8,Executed Cleanly
HIST-02278,BLK-02278,COR-055,2026-09-17,17:15,300,AI Optimization Engine,1,93.1,Partial Conflict
HIST-02279,BLK-02279,COR-057,2026-09-24,17:45,300,AI Optimization Engine,1,87.5,Partial Conflict
HIST-02280,BLK-02280,COR-082,2026-09-20,10:30,360,AI Optimization Engine,1,97.0,Partial Conflict
HIST-02281,BLK-02281,COR-093,2026-09-29,19:30,180,Manual Rule-Based,4,69.0,Cancelled
HIST-02282,BLK-02282,COR-076,2026-09-13,06:30,240,AI Optimization Engine,1,87.6,Partial Conflict
HIST-02283,BLK-02283,COR-099,2026-09-25,02:15,60,Manual Rule-Based,5,73.4,Cancelled
HIST-02284,BLK-02284,COR-060,2026-09-17,17:15,240,Manual Rule-Based,6,71.3,Cancelled
HIST-02285,BLK-02285,COR-060,2026-09-18,00:30,180,Manual Rule-Based,6,62.4,Cancelled
HIST-02286,BLK-02286,COR-096,2026-09-29,10:00,300,Manual Rule-Based,6,75.1,Cancelled
HIST-02287,BLK-02287,COR-100,2026-09-19,20:15,300,Manual Rule-Based,5,63.1,Cancelled
HIST-02288,BLK-02288,COR-033,2026-09-09,23:45,180,AI Optimization Engine,0,86.6,Executed Cleanly
HIST-02289,BLK-02289,COR-016,2026-09-18,22:15,120,AI Optimization Engine,0,89.4,Executed Cleanly
HIST-02290,BLK-02290,COR-060,2026-09-16,18:30,300,Manual Rule-Based,5,71.4,Cancelled
HIST-02291,BLK-02291,COR-096,2026-09-11,21:15,60,Manual Rule-Based,5,66.3,Cancelled
HIST-02292,BLK-02292,COR-041,2026-09-12,00:15,360,Manual Rule-Based,3,70.2,Partial Conflict
HIST-02293,BLK-02293,COR-052,2026-09-26,10:15,60,AI Optimization Engine,1,96.2,Partial Conflict
HIST-02294,BLK-02294,COR-063,2026-09-18,14:00,240,AI Optimization Engine,1,87.7,Partial Conflict
HIST-02295,BLK-02295,COR-010,2026-09-29,01:00,120,Manual Rule-Based,4,64.0,Cancelled
HIST-02296,BLK-02296,COR-062,2026-09-18,18:45,60,AI Optimization Engine,0,94.0,Executed Cleanly
HIST-02297,BLK-02297,COR-059,2026-09-14,04:00,180,Manual Rule-Based,8,67.0,Cancelled
HIST-02298,BLK-02298,COR-044,2026-09-19,11:00,240,AI Optimization Engine,0,92.2,Executed Cleanly
HIST-02299,BLK-02299,COR-075,2026-09-17,11:00,300,Manual Rule-Based,4,65.7,Cancelled
HIST-02300,BLK-02300,COR-011,2026-09-24,18:45,300,Manual Rule-Based,8,73.6,Cancelled
HIST-02301,BLK-02301,COR-034,2026-09-09,23:30,180,AI Optimization Engine,1,87.0,Partial Conflict
HIST-02302,BLK-02302,COR-099,2026-09-22,11:30,300,AI Optimization Engine,0,96.4,Executed Cleanly
HIST-02303,BLK-02303,COR-027,2026-09-09,01:30,180,AI Optimization Engine,0,92.7,Executed Cleanly
HIST-02304,BLK-02304,COR-069,2026-09-15,22:45,180,Manual Rule-Based,8,71.9,Cancelled
HIST-02305,BLK-02305,COR-032,2026-09-27,12:15,60,Manual Rule-Based,6,73.7,Cancelled
HIST-02306,BLK-02306,COR-066,2026-09-24,10:30,180,AI Optimization Engine,0,94.2,Executed Cleanly
HIST-02307,BLK-02307,COR-070,2026-09-27,06:15,360,AI Optimization Engine,1,91.3,Partial Conflict
HIST-02308,BLK-02308,COR-013,2026-09-10,20:00,120,AI Optimization Engine,0,96.6,Executed Cleanly
HIST-02309,BLK-02309,COR-006,2026-09-18,17:15,240,Manual Rule-Based,6,61.5,Cancelled
HIST-02310,BLK-02310,COR-076,2026-09-25,21:30,180,AI Optimization Engine,0,96.6,Executed Cleanly
HIST-02311,BLK-02311,COR-073,2026-09-20,20:45,300,Manual Rule-Based,3,66.5,Partial Conflict
HIST-02312,BLK-02312,COR-095,2026-09-12,20:30,120,Manual Rule-Based,8,69.6,Cancelled
HIST-02313,BLK-02313,COR-023,2026-09-28,09:30,180,AI Optimization Engine,0,86.0,Executed Cleanly
HIST-02314,BLK-02314,COR-018,2026-09-12,02:30,240,Manual Rule-Based,4,60.5,Cancelled
HIST-02315,BLK-02315,COR-078,2026-09-17,05:45,180,Manual Rule-Based,8,70.6,Cancelled
HIST-02316,BLK-02316,COR-058,2026-09-15,00:45,360,AI Optimization Engine,0,95.3,Executed Cleanly
HIST-02317,BLK-02317,COR-021,2026-09-24,01:30,300,AI Optimization Engine,0,85.9,Executed Cleanly
HIST-02318,BLK-02318,COR-073,2026-09-10,13:30,360,Manual Rule-Based,5,60.6,Cancelled
HIST-02319,BLK-02319,COR-025,2026-09-15,15:00,240,AI Optimization Engine,0,90.5,Executed Cleanly
HIST-02320,BLK-02320,COR-012,2026-09-17,07:15,300,AI Optimization Engine,1,91.4,Partial Conflict
HIST-02321,BLK-02321,COR-097,2026-09-18,18:30,300,Manual Rule-Based,7,70.3,Cancelled
HIST-02322,BLK-02322,COR-042,2026-09-23,22:30,240,AI Optimization Engine,0,91.5,Executed Cleanly
HIST-02323,BLK-02323,COR-029,2026-09-18,17:45,300,AI Optimization Engine,1,91.5,Partial Conflict
HIST-02324,BLK-02324,COR-100,2026-09-09,06:30,120,Manual Rule-Based,7,64.2,Cancelled
HIST-02325,BLK-02325,COR-050,2026-09-12,07:00,180,Manual Rule-Based,8,75.8,Cancelled
HIST-02326,BLK-02326,COR-053,2026-09-13,14:00,60,Manual Rule-Based,3,73.3,Partial Conflict
HIST-02327,BLK-02327,COR-054,2026-09-19,23:15,120,Manual Rule-Based,5,70.1,Cancelled
HIST-02328,BLK-02328,COR-035,2026-09-25,21:15,60,AI Optimization Engine,0,93.1,Executed Cleanly
HIST-02329,BLK-02329,COR-049,2026-09-20,06:45,180,Manual Rule-Based,7,64.2,Cancelled
HIST-02330,BLK-02330,COR-005,2026-09-20,12:45,240,AI Optimization Engine,0,89.1,Executed Cleanly
HIST-02331,BLK-02331,COR-049,2026-09-28,10:30,60,AI Optimization Engine,1,93.0,Partial Conflict
HIST-02332,BLK-02332,COR-046,2026-09-13,09:00,240,Manual Rule-Based,3,72.7,Partial Conflict
HIST-02333,BLK-02333,COR-030,2026-09-12,17:15,360,AI Optimization Engine,1,86.1,Partial Conflict
HIST-02334,BLK-02334,COR-003,2026-09-12,09:00,360,AI Optimization Engine,1,95.3,Partial Conflict
HIST-02335,BLK-02335,COR-025,2026-09-11,00:30,360,Manual Rule-Based,3,61.5,Partial Conflict
HIST-02336,BLK-02336,COR-092,2026-09-20,00:30,180,Manual Rule-Based,6,69.4,Cancelled
HIST-02337,BLK-02337,COR-015,2026-09-29,01:00,180,AI Optimization Engine,0,92.9,Executed Cleanly
HIST-02338,BLK-02338,COR-032,2026-09-21,16:45,360,Manual Rule-Based,8,68.3,Cancelled
HIST-02339,BLK-02339,COR-004,2026-09-23,04:30,240,AI Optimization Engine,0,96.3,Executed Cleanly
HIST-02340,BLK-02340,COR-072,2026-09-17,10:00,360,Manual Rule-Based,4,69.3,Cancelled
HIST-02341,BLK-02341,COR-067,2026-09-26,09:30,180,AI Optimization Engine,0,91.2,Executed Cleanly
HIST-02342,BLK-02342,COR-086,2026-09-23,14:45,120,Manual Rule-Based,5,67.5,Cancelled
HIST-02343,BLK-02343,COR-001,2026-09-26,10:00,180,AI Optimization Engine,0,94.2,Executed Cleanly
HIST-02344,BLK-02344,COR-088,2026-09-10,23:15,120,AI Optimization Engine,0,96.6,Executed Cleanly
HIST-02345,BLK-02345,COR-036,2026-09-25,05:45,300,Manual Rule-Based,3,68.4,Partial Conflict
HIST-02346,BLK-02346,COR-100,2026-09-20,05:00,60,Manual Rule-Based,4,61.0,Cancelled
HIST-02347,BLK-02347,COR-038,2026-09-24,02:00,120,AI Optimization Engine,1,88.9,Partial Conflict
HIST-02348,BLK-02348,COR-069,2026-09-22,17:15,360,Manual Rule-Based,8,62.6,Cancelled
HIST-02349,BLK-02349,COR-063,2026-09-29,10:15,60,AI Optimization Engine,1,86.3,Partial Conflict
HIST-02350,BLK-02350,COR-006,2026-09-29,00:45,120,AI Optimization Engine,1,89.4,Partial Conflict
HIST-02351,BLK-02351,COR-006,2026-09-24,13:00,180,AI Optimization Engine,1,97.1,Partial Conflict
HIST-02352,BLK-02352,COR-035,2026-09-28,23:45,360,Manual Rule-Based,6,75.6,Cancelled
HIST-02353,BLK-02353,COR-016,2026-09-23,07:00,120,Manual Rule-Based,4,69.4,Cancelled
HIST-02354,BLK-02354,COR-039,2026-09-22,19:45,60,AI Optimization Engine,1,92.8,Partial Conflict
HIST-02355,BLK-02355,COR-045,2026-09-22,20:45,180,Manual Rule-Based,5,60.7,Cancelled
HIST-02356,BLK-02356,COR-098,2026-09-14,20:00,300,Manual Rule-Based,8,64.8,Cancelled
HIST-02357,BLK-02357,COR-080,2026-09-21,09:45,360,Manual Rule-Based,6,65.7,Cancelled
HIST-02358,BLK-02358,COR-029,2026-09-21,12:30,60,AI Optimization Engine,0,93.1,Executed Cleanly
HIST-02359,BLK-02359,COR-038,2026-09-13,14:15,60,Manual Rule-Based,4,69.9,Cancelled
HIST-02360,BLK-02360,COR-090,2026-09-27,09:30,180,Manual Rule-Based,6,64.2,Cancelled
HIST-02361,BLK-02361,COR-077,2026-09-09,08:15,300,AI Optimization Engine,1,91.0,Partial Conflict
HIST-02362,BLK-02362,COR-087,2026-09-23,20:00,180,AI Optimization Engine,1,88.5,Partial Conflict
HIST-02363,BLK-02363,COR-034,2026-09-14,16:45,360,Manual Rule-Based,7,63.3,Cancelled
HIST-02364,BLK-02364,COR-079,2026-09-28,05:30,240,AI Optimization Engine,1,87.8,Partial Conflict
HIST-02365,BLK-02365,COR-098,2026-09-16,13:00,60,Manual Rule-Based,7,62.3,Cancelled
HIST-02366,BLK-02366,COR-022,2026-09-16,12:00,240,Manual Rule-Based,4,68.2,Cancelled
HIST-02367,BLK-02367,COR-078,2026-09-09,04:15,360,AI Optimization Engine,0,86.6,Executed Cleanly
HIST-02368,BLK-02368,COR-065,2026-09-21,20:00,300,Manual Rule-Based,5,72.4,Cancelled
HIST-02369,BLK-02369,COR-077,2026-09-19,14:00,300,AI Optimization Engine,1,97.3,Partial Conflict
HIST-02370,BLK-02370,COR-030,2026-09-26,18:45,300,Manual Rule-Based,6,66.2,Cancelled
HIST-02371,BLK-02371,COR-072,2026-09-27,20:45,120,Manual Rule-Based,4,63.5,Cancelled
HIST-02372,BLK-02372,COR-044,2026-09-23,22:30,240,AI Optimization Engine,1,93.5,Partial Conflict
HIST-02373,BLK-02373,COR-098,2026-09-22,08:00,360,Manual Rule-Based,5,65.8,Cancelled
HIST-02374,BLK-02374,COR-042,2026-09-13,13:30,360,Manual Rule-Based,5,65.7,Cancelled
HIST-02375,BLK-02375,COR-046,2026-09-21,02:45,240,AI Optimization Engine,0,85.2,Executed Cleanly
HIST-02376,BLK-02376,COR-051,2026-09-14,15:30,120,Manual Rule-Based,3,71.6,Partial Conflict
HIST-02377,BLK-02377,COR-099,2026-09-27,14:00,180,AI Optimization Engine,1,91.2,Partial Conflict
HIST-02378,BLK-02378,COR-079,2026-09-18,03:00,360,Manual Rule-Based,5,67.8,Cancelled
HIST-02379,BLK-02379,COR-023,2026-09-27,10:45,120,Manual Rule-Based,7,71.7,Cancelled
HIST-02380,BLK-02380,COR-092,2026-09-23,15:15,300,AI Optimization Engine,0,96.6,Executed Cleanly
HIST-02381,BLK-02381,COR-041,2026-09-16,10:15,120,AI Optimization Engine,0,92.2,Executed Cleanly
HIST-02382,BLK-02382,COR-088,2026-09-11,19:30,60,AI Optimization Engine,1,94.7,Partial Conflict
HIST-02383,BLK-02383,COR-007,2026-09-25,23:30,120,AI Optimization Engine,1,93.7,Partial Conflict
HIST-02384,BLK-02384,COR-085,2026-09-28,06:15,120,Manual Rule-Based,3,61.0,Partial Conflict
HIST-02385,BLK-02385,COR-077,2026-09-10,16:45,120,Manual Rule-Based,7,63.6,Cancelled
HIST-02386,BLK-02386,COR-062,2026-09-29,14:15,300,AI Optimization Engine,1,92.9,Partial Conflict
HIST-02387,BLK-02387,COR-020,2026-09-25,00:15,120,Manual Rule-Based,3,73.6,Partial Conflict
HIST-02388,BLK-02388,COR-099,2026-09-18,13:30,240,Manual Rule-Based,6,71.1,Cancelled
HIST-02389,BLK-02389,COR-053,2026-09-19,12:45,240,AI Optimization Engine,1,90.5,Partial Conflict
HIST-02390,BLK-02390,COR-048,2026-09-16,08:15,120,Manual Rule-Based,6,63.7,Cancelled
HIST-02391,BLK-02391,COR-027,2026-09-14,13:30,60,AI Optimization Engine,1,88.9,Partial Conflict
HIST-02392,BLK-02392,COR-045,2026-09-11,22:30,240,Manual Rule-Based,6,61.9,Cancelled
HIST-02393,BLK-02393,COR-003,2026-09-25,13:30,300,AI Optimization Engine,0,85.2,Executed Cleanly
HIST-02394,BLK-02394,COR-037,2026-09-13,14:00,120,AI Optimization Engine,1,86.8,Partial Conflict
HIST-02395,BLK-02395,COR-085,2026-09-21,17:45,300,Manual Rule-Based,3,71.9,Partial Conflict
HIST-02396,BLK-02396,COR-081,2026-09-16,14:15,360,Manual Rule-Based,5,63.6,Cancelled
HIST-02397,BLK-02397,COR-068,2026-09-22,21:30,60,AI Optimization Engine,1,90.7,Partial Conflict
HIST-02398,BLK-02398,COR-003,2026-09-28,01:15,120,Manual Rule-Based,4,74.7,Cancelled
HIST-02399,BLK-02399,COR-089,2026-09-23,16:30,240,AI Optimization Engine,0,92.9,Executed Cleanly
HIST-02400,BLK-02400,COR-001,2026-09-27,23:30,300,Manual Rule-Based,5,73.6,Cancelled
HIST-02401,BLK-02401,COR-024,2026-09-12,10:15,180,AI Optimization Engine,1,93.0,Partial Conflict
HIST-02402,BLK-02402,COR-009,2026-09-13,12:30,60,AI Optimization Engine,0,89.3,Executed Cleanly
HIST-02403,BLK-02403,COR-063,2026-09-28,10:15,60,Manual Rule-Based,8,75.2,Cancelled
HIST-02404,BLK-02404,COR-071,2026-09-15,12:45,240,AI Optimization Engine,0,91.9,Executed Cleanly
HIST-02405,BLK-02405,COR-069,2026-09-18,02:30,300,AI Optimization Engine,0,95.5,Executed Cleanly
HIST-02406,BLK-02406,COR-010,2026-09-23,13:15,300,AI Optimization Engine,1,94.5,Partial Conflict
HIST-02407,BLK-02407,COR-078,2026-09-09,08:00,120,AI Optimization Engine,1,87.4,Partial Conflict
HIST-02408,BLK-02408,COR-075,2026-09-23,03:30,240,AI Optimization Engine,1,89.9,Partial Conflict
HIST-02409,BLK-02409,COR-009,2026-09-09,08:15,180,AI Optimization Engine,1,90.6,Partial Conflict
HIST-02410,BLK-02410,COR-002,2026-09-18,06:15,240,AI Optimization Engine,1,88.7,Partial Conflict
HIST-02411,BLK-02411,COR-040,2026-09-29,00:45,300,AI Optimization Engine,0,89.2,Executed Cleanly
HIST-02412,BLK-02412,COR-085,2026-09-22,15:00,120,Manual Rule-Based,3,66.3,Partial Conflict
HIST-02413,BLK-02413,COR-061,2026-09-19,03:00,120,Manual Rule-Based,4,63.1,Cancelled
HIST-02414,BLK-02414,COR-029,2026-09-14,23:15,180,AI Optimization Engine,1,96.4,Partial Conflict
HIST-02415,BLK-02415,COR-051,2026-09-29,13:15,60,AI Optimization Engine,1,97.1,Partial Conflict
HIST-02416,BLK-02416,COR-022,2026-09-10,03:00,180,AI Optimization Engine,1,85.3,Partial Conflict
HIST-02417,BLK-02417,COR-011,2026-09-11,19:00,360,AI Optimization Engine,0,89.6,Executed Cleanly
HIST-02418,BLK-02418,COR-050,2026-09-25,03:15,120,AI Optimization Engine,0,91.4,Executed Cleanly
HIST-02419,BLK-02419,COR-066,2026-09-23,14:00,300,AI Optimization Engine,0,90.1,Executed Cleanly
HIST-02420,BLK-02420,COR-057,2026-09-21,00:15,240,Manual Rule-Based,4,69.1,Cancelled
HIST-02421,BLK-02421,COR-015,2026-09-17,07:45,180,AI Optimization Engine,0,93.9,Executed Cleanly
HIST-02422,BLK-02422,COR-012,2026-09-18,09:00,60,Manual Rule-Based,8,74.0,Cancelled
HIST-02423,BLK-02423,COR-085,2026-09-22,08:00,240,Manual Rule-Based,7,62.4,Cancelled
HIST-02424,BLK-02424,COR-047,2026-09-26,10:00,360,AI Optimization Engine,1,86.9,Partial Conflict
HIST-02425,BLK-02425,COR-092,2026-09-15,13:15,240,AI Optimization Engine,1,87.6,Partial Conflict
HIST-02426,BLK-02426,COR-089,2026-09-22,03:30,180,AI Optimization Engine,0,95.3,Executed Cleanly
HIST-02427,BLK-02427,COR-085,2026-09-10,22:45,240,AI Optimization Engine,0,89.1,Executed Cleanly
HIST-02428,BLK-02428,COR-016,2026-09-15,18:45,60,AI Optimization Engine,0,87.4,Executed Cleanly
HIST-02429,BLK-02429,COR-030,2026-09-15,01:45,240,Manual Rule-Based,5,75.3,Cancelled
HIST-02430,BLK-02430,COR-048,2026-09-10,15:30,240,Manual Rule-Based,4,70.9,Cancelled
HIST-02431,BLK-02431,COR-063,2026-09-26,15:00,120,Manual Rule-Based,4,67.5,Cancelled
HIST-02432,BLK-02432,COR-096,2026-09-22,12:45,60,AI Optimization Engine,1,86.5,Partial Conflict
HIST-02433,BLK-02433,COR-007,2026-09-11,10:15,360,AI Optimization Engine,0,92.4,Executed Cleanly
HIST-02434,BLK-02434,COR-010,2026-09-14,12:30,300,AI Optimization Engine,0,89.6,Executed Cleanly
HIST-02435,BLK-02435,COR-084,2026-09-14,11:30,240,AI Optimization Engine,0,89.3,Executed Cleanly
HIST-02436,BLK-02436,COR-087,2026-09-18,20:45,180,AI Optimization Engine,0,96.0,Executed Cleanly
HIST-02437,BLK-02437,COR-047,2026-09-16,13:00,180,Manual Rule-Based,3,68.3,Partial Conflict
HIST-02438,BLK-02438,COR-028,2026-09-24,13:15,120,AI Optimization Engine,1,94.4,Partial Conflict
HIST-02439,BLK-02439,COR-053,2026-09-28,17:45,360,Manual Rule-Based,4,60.7,Cancelled
HIST-02440,BLK-02440,COR-056,2026-09-16,18:45,360,Manual Rule-Based,8,65.6,Cancelled
HIST-02441,BLK-02441,COR-069,2026-09-14,07:00,60,AI Optimization Engine,1,87.9,Partial Conflict
HIST-02442,BLK-02442,COR-022,2026-09-15,14:30,360,Manual Rule-Based,5,62.3,Cancelled
HIST-02443,BLK-02443,COR-099,2026-09-16,09:30,180,AI Optimization Engine,1,85.7,Partial Conflict
HIST-02444,BLK-02444,COR-033,2026-09-10,15:00,60,AI Optimization Engine,1,87.1,Partial Conflict
HIST-02445,BLK-02445,COR-099,2026-09-29,08:30,60,Manual Rule-Based,4,74.4,Cancelled
HIST-02446,BLK-02446,COR-003,2026-09-10,15:30,120,AI Optimization Engine,1,87.0,Partial Conflict
HIST-02447,BLK-02447,COR-019,2026-09-21,04:45,60,AI Optimization Engine,0,90.0,Executed Cleanly
HIST-02448,BLK-02448,COR-099,2026-09-27,23:00,180,AI Optimization Engine,1,88.0,Partial Conflict
HIST-02449,BLK-02449,COR-073,2026-09-14,03:45,360,Manual Rule-Based,4,72.5,Cancelled
HIST-02450,BLK-02450,COR-002,2026-09-18,08:30,360,AI Optimization Engine,0,89.7,Executed Cleanly
HIST-02451,BLK-02451,COR-094,2026-09-28,10:00,240,Manual Rule-Based,8,70.4,Cancelled
HIST-02452,BLK-02452,COR-081,2026-09-13,02:45,60,AI Optimization Engine,0,85.6,Executed Cleanly
HIST-02453,BLK-02453,COR-022,2026-09-24,10:30,180,AI Optimization Engine,1,92.3,Partial Conflict
HIST-02454,BLK-02454,COR-018,2026-09-16,06:45,120,AI Optimization Engine,1,92.7,Partial Conflict
HIST-02455,BLK-02455,COR-079,2026-09-23,23:00,360,AI Optimization Engine,0,85.5,Executed Cleanly
HIST-02456,BLK-02456,COR-088,2026-09-17,01:45,60,Manual Rule-Based,8,69.6,Cancelled
HIST-02457,BLK-02457,COR-055,2026-09-23,01:30,120,AI Optimization Engine,1,90.8,Partial Conflict
HIST-02458,BLK-02458,COR-020,2026-09-23,19:30,60,AI Optimization Engine,1,87.2,Partial Conflict
HIST-02459,BLK-02459,COR-027,2026-09-23,22:00,360,AI Optimization Engine,0,90.2,Executed Cleanly
HIST-02460,BLK-02460,COR-055,2026-09-27,22:15,60,AI Optimization Engine,1,94.0,Partial Conflict
HIST-02461,BLK-02461,COR-048,2026-09-09,18:45,60,AI Optimization Engine,1,95.4,Partial Conflict
HIST-02462,BLK-02462,COR-038,2026-09-17,15:45,60,Manual Rule-Based,5,72.2,Cancelled
HIST-02463,BLK-02463,COR-067,2026-09-17,13:15,60,Manual Rule-Based,7,66.4,Cancelled
HIST-02464,BLK-02464,COR-094,2026-09-24,06:15,240,Manual Rule-Based,3,72.4,Partial Conflict
HIST-02465,BLK-02465,COR-042,2026-09-18,15:15,180,AI Optimization Engine,1,95.1,Partial Conflict
HIST-02466,BLK-02466,COR-052,2026-09-10,19:00,180,AI Optimization Engine,1,94.1,Partial Conflict
HIST-02467,BLK-02467,COR-065,2026-09-09,19:45,360,Manual Rule-Based,4,72.4,Cancelled
HIST-02468,BLK-02468,COR-069,2026-09-27,16:45,240,AI Optimization Engine,1,93.1,Partial Conflict
HIST-02469,BLK-02469,COR-070,2026-09-20,20:00,300,AI Optimization Engine,0,94.9,Executed Cleanly
HIST-02470,BLK-02470,COR-006,2026-09-11,05:45,300,AI Optimization Engine,0,95.8,Executed Cleanly
HIST-02471,BLK-02471,COR-076,2026-09-26,13:00,360,AI Optimization Engine,1,97.3,Partial Conflict
HIST-02472,BLK-02472,COR-050,2026-09-11,04:15,120,AI Optimization Engine,1,88.5,Partial Conflict
HIST-02473,BLK-02473,COR-100,2026-09-22,19:30,120,AI Optimization Engine,1,95.7,Partial Conflict
HIST-02474,BLK-02474,COR-056,2026-09-12,12:45,120,AI Optimization Engine,1,85.8,Partial Conflict
HIST-02475,BLK-02475,COR-095,2026-09-29,06:15,300,Manual Rule-Based,5,66.9,Cancelled
HIST-02476,BLK-02476,COR-090,2026-09-11,15:30,60,AI Optimization Engine,1,88.8,Partial Conflict
HIST-02477,BLK-02477,COR-094,2026-09-27,01:15,240,Manual Rule-Based,8,70.3,Cancelled
HIST-02478,BLK-02478,COR-090,2026-09-19,23:15,180,Manual Rule-Based,7,62.0,Cancelled
HIST-02479,BLK-02479,COR-041,2026-09-13,12:45,240,Manual Rule-Based,4,63.6,Cancelled
HIST-02480,BLK-02480,COR-018,2026-09-13,23:30,240,Manual Rule-Based,5,70.1,Cancelled
HIST-02481,BLK-02481,COR-004,2026-09-22,05:00,240,Manual Rule-Based,3,69.4,Partial Conflict
HIST-02482,BLK-02482,COR-078,2026-09-25,07:30,360,AI Optimization Engine,0,86.5,Executed Cleanly
HIST-02483,BLK-02483,COR-086,2026-09-25,08:45,120,AI Optimization Engine,0,96.1,Executed Cleanly
HIST-02484,BLK-02484,COR-057,2026-09-28,21:30,360,Manual Rule-Based,3,68.0,Partial Conflict
HIST-02485,BLK-02485,COR-066,2026-09-29,03:15,360,Manual Rule-Based,7,70.3,Cancelled
HIST-02486,BLK-02486,COR-017,2026-09-17,20:15,180,Manual Rule-Based,6,64.2,Cancelled
HIST-02487,BLK-02487,COR-059,2026-09-22,19:00,360,Manual Rule-Based,7,74.4,Cancelled
HIST-02488,BLK-02488,COR-032,2026-09-14,08:30,180,Manual Rule-Based,3,70.6,Partial Conflict
HIST-02489,BLK-02489,COR-045,2026-09-09,23:00,60,Manual Rule-Based,3,60.4,Partial Conflict
HIST-02490,BLK-02490,COR-040,2026-09-16,22:45,360,Manual Rule-Based,6,70.3,Cancelled
HIST-02491,BLK-02491,COR-082,2026-09-27,21:00,240,Manual Rule-Based,6,65.4,Cancelled
HIST-02492,BLK-02492,COR-084,2026-09-25,18:45,120,AI Optimization Engine,1,89.3,Partial Conflict
HIST-02493,BLK-02493,COR-042,2026-09-25,23:15,300,Manual Rule-Based,5,68.5,Cancelled
HIST-02494,BLK-02494,COR-064,2026-09-22,00:00,240,AI Optimization Engine,0,97.0,Executed Cleanly
HIST-02495,BLK-02495,COR-087,2026-09-10,15:15,360,AI Optimization Engine,0,85.6,Executed Cleanly
HIST-02496,BLK-02496,COR-024,2026-09-11,02:30,240,Manual Rule-Based,7,70.9,Cancelled
HIST-02497,BLK-02497,COR-083,2026-09-22,08:00,180,AI Optimization Engine,1,94.7,Partial Conflict
HIST-02498,BLK-02498,COR-040,2026-09-19,23:15,120,Manual Rule-Based,5,64.6,Cancelled
HIST-02499,BLK-02499,COR-097,2026-09-23,05:45,60,Manual Rule-Based,6,72.9,Cancelled
HIST-02500,BLK-02500,COR-004,2026-09-18,22:15,360,AI Optimization Engine,0,91.8,Executed Cleanly
HIST-02501,BLK-02501,COR-024,2026-09-15,16:30,120,AI Optimization Engine,0,89.1,Executed Cleanly
HIST-02502,BLK-02502,COR-052,2026-09-12,03:00,360,Manual Rule-Based,5,64.5,Cancelled
HIST-02503,BLK-02503,COR-034,2026-09-12,01:45,240,Manual Rule-Based,6,65.1,Cancelled
HIST-02504,BLK-02504,COR-083,2026-09-11,19:45,240,AI Optimization Engine,0,94.7,Executed Cleanly
HIST-02505,BLK-02505,COR-071,2026-09-23,08:00,120,AI Optimization Engine,1,86.2,Partial Conflict
HIST-02506,BLK-02506,COR-041,2026-09-23,08:15,120,AI Optimization Engine,1,89.8,Partial Conflict
HIST-02507,BLK-02507,COR-077,2026-09-20,14:45,180,AI Optimization Engine,1,88.7,Partial Conflict
HIST-02508,BLK-02508,COR-044,2026-09-20,02:30,360,Manual Rule-Based,7,72.5,Cancelled
HIST-02509,BLK-02509,COR-089,2026-09-14,22:30,120,AI Optimization Engine,0,85.8,Executed Cleanly
HIST-02510,BLK-02510,COR-023,2026-09-26,04:45,360,AI Optimization Engine,0,94.9,Executed Cleanly
HIST-02511,BLK-02511,COR-011,2026-09-13,19:45,300,AI Optimization Engine,0,93.1,Executed Cleanly
HIST-02512,BLK-02512,COR-089,2026-09-29,17:00,300,Manual Rule-Based,4,66.0,Cancelled
HIST-02513,BLK-02513,COR-093,2026-09-21,16:45,300,Manual Rule-Based,4,64.0,Cancelled
HIST-02514,BLK-02514,COR-058,2026-09-26,01:45,360,Manual Rule-Based,8,61.1,Cancelled
HIST-02515,BLK-02515,COR-087,2026-09-20,22:45,60,Manual Rule-Based,4,62.3,Cancelled
HIST-02516,BLK-02516,COR-086,2026-09-27,04:45,300,Manual Rule-Based,5,73.8,Cancelled
HIST-02517,BLK-02517,COR-080,2026-09-18,16:30,240,Manual Rule-Based,3,72.5,Partial Conflict
