block_request_id,task_id,corridor_id,department,requested_duration_min,requested_date,priority,request_status
BLK-02721,TSK-02721,COR-007,Operating,120,2026-09-25,P3 - Medium,Conflict Flagged
BLK-02722,TSK-02722,COR-084,Operating,180,2026-09-21,P2 - High,Pending
BLK-02723,TSK-02723,COR-057,Electrical,180,2026-09-20,P3 - Medium,Scheduled
BLK-02724,TSK-02724,COR-022,Operating,60,2026-09-16,P4 - Routine,Rejected
BLK-02725,TSK-02725,COR-004,Electrical,180,2026-09-16,P3 - Medium,Approved
BLK-02726,TSK-02726,COR-026,Signal & Telecom,360,2026-09-12,P4 - Routine,Conflict Flagged
BLK-02727,TSK-02727,COR-100,Electrical,300,2026-09-29,P1 - Emergency,Pending
BLK-02728,TSK-02728,COR-091,Signal & Telecom,240,2026-09-25,P3 - Medium,Conflict Flagged
BLK-02729,TSK-02729,COR-027,Operating,60,2026-09-13,P2 - High,Approved
BLK-02730,TSK-02730,COR-028,Signal & Telecom,360,2026-09-24,P4 - Routine,Pending
BLK-02731,TSK-02731,COR-091,Engineering,60,2026-09-11,P1 - Emergency,Conflict Flagged
BLK-02732,TSK-02732,COR-069,Operating,360,2026-09-22,P1 - Emergency,Rejected
BLK-02733,TSK-02733,COR-067,Signal & Telecom,180,2026-09-27,P4 - Routine,Rejected
BLK-02734,TSK-02734,COR-091,Electrical,360,2026-09-21,P4 - Routine,Scheduled
BLK-02735,TSK-02735,COR-093,Engineering,120,2026-09-20,P1 - Emergency,Pending
BLK-02736,TSK-02736,COR-031,Signal & Telecom,240,2026-09-22,P3 - Medium,Pending
BLK-02737,TSK-02737,COR-087,Electrical,240,2026-09-12,P1 - Emergency,Rejected
BLK-02738,TSK-02738,COR-098,Engineering,60,2026-09-24,P3 - Medium,Approved
BLK-02739,TSK-02739,COR-068,Operating,180,2026-09-24,P2 - High,Approved
BLK-02740,TSK-02740,COR-060,Electrical,180,2026-09-23,P1 - Emergency,Scheduled
BLK-02741,TSK-02741,COR-024,Operating,240,2026-09-27,P2 - High,Approved
BLK-02742,TSK-02742,COR-064,Operating,180,2026-09-25,P3 - Medium,Rejected
BLK-02743,TSK-02743,COR-004,Signal & Telecom,60,2026-09-15,P1 - Emergency,Approved
BLK-02744,TSK-02744,COR-016,Engineering,240,2026-09-12,P4 - Routine,Pending
BLK-02745,TSK-02745,COR-046,Signal & Telecom,120,2026-09-23,P3 - Medium,Conflict Flagged
BLK-02746,TSK-02746,COR-008,Electrical,120,2026-09-22,P1 - Emergency,Scheduled
BLK-02747,TSK-02747,COR-003,Engineering,300,2026-09-19,P1 - Emergency,Scheduled
BLK-02748,TSK-02748,COR-073,Engineering,360,2026-09-24,P2 - High,Conflict Flagged
BLK-02749,TSK-02749,COR-077,Operating,360,2026-09-28,P3 - Medium,Conflict Flagged
BLK-02750,TSK-02750,COR-069,Engineering,60,2026-09-20,P4 - Routine,Conflict Flagged
BLK-02751,TSK-02751,COR-065,Engineering,180,2026-09-17,P3 - Medium,Pending
BLK-02752,TSK-02752,COR-076,Electrical,240,2026-09-27,P3 - Medium,Approved
BLK-02753,TSK-02753,COR-087,Engineering,240,2026-09-12,P1 - Emergency,Pending
BLK-02754,TSK-02754,COR-037,Electrical,360,2026-09-12,P1 - Emergency,Scheduled
BLK-02755,TSK-02755,COR-048,Signal & Telecom,120,2026-09-09,P1 - Emergency,Conflict Flagged
BLK-02756,TSK-02756,COR-099,Operating,360,2026-09-14,P2 - High,Pending
BLK-02757,TSK-02757,COR-019,Operating,120,2026-09-16,P2 - High,Approved
BLK-02758,TSK-02758,COR-077,Electrical,300,2026-09-17,P3 - Medium,Approved
BLK-02759,TSK-02759,COR-017,Operating,60,2026-09-22,P1 - Emergency,Rejected
BLK-02760,TSK-02760,COR-004,Electrical,120,2026-09-28,P4 - Routine,Conflict Flagged
BLK-02761,TSK-02761,COR-019,Operating,240,2026-09-22,P3 - Medium,Scheduled
BLK-02762,TSK-02762,COR-082,Operating,300,2026-09-27,P4 - Routine,Conflict Flagged
BLK-02763,TSK-02763,COR-056,Electrical,360,2026-09-10,P4 - Routine,Scheduled
BLK-02764,TSK-02764,COR-072,Engineering,120,2026-09-19,P3 - Medium,Pending
BLK-02765,TSK-02765,COR-011,Signal & Telecom,300,2026-09-27,P3 - Medium,Pending
BLK-02766,TSK-02766,COR-051,Signal & Telecom,360,2026-09-16,P3 - Medium,Rejected
BLK-02767,TSK-02767,COR-012,Engineering,240,2026-09-15,P2 - High,Pending
BLK-02768,TSK-02768,COR-052,Signal & Telecom,360,2026-09-18,P1 - Emergency,Scheduled
BLK-02769,TSK-02769,COR-024,Engineering,240,2026-09-22,P1 - Emergency,Conflict Flagged
BLK-02770,TSK-02770,COR-037,Electrical,180,2026-09-14,P4 - Routine,Approved
BLK-02771,TSK-02771,COR-070,Engineering,60,2026-09-12,P3 - Medium,Conflict Flagged
BLK-02772,TSK-02772,COR-040,Operating,240,2026-09-25,P3 - Medium,Conflict Flagged
BLK-02773,TSK-02773,COR-077,Operating,360,2026-09-16,P3 - Medium,Scheduled
BLK-02774,TSK-02774,COR-050,Electrical,300,2026-09-12,P3 - Medium,Conflict Flagged
BLK-02775,TSK-02775,COR-043,Electrical,120,2026-09-29,P4 - Routine,Pending
BLK-02776,TSK-02776,COR-035,Operating,240,2026-09-21,P3 - Medium,Rejected
BLK-02777,TSK-02777,COR-032,Signal & Telecom,60,2026-09-09,P3 - Medium,Conflict Flagged
BLK-02778,TSK-02778,COR-030,Signal & Telecom,60,2026-09-29,P3 - Medium,Scheduled
BLK-02779,TSK-02779,COR-064,Electrical,60,2026-09-23,P3 - Medium,Scheduled
BLK-02780,TSK-02780,COR-065,Operating,240,2026-09-16,P4 - Routine,Conflict Flagged
BLK-02781,TSK-02781,COR-078,Electrical,300,2026-09-17,P3 - Medium,Pending
BLK-02782,TSK-02782,COR-033,Signal & Telecom,60,2026-09-16,P1 - Emergency,Approved
BLK-02783,TSK-02783,COR-007,Signal & Telecom,300,2026-09-26,P2 - High,Scheduled
BLK-02784,TSK-02784,COR-031,Engineering,300,2026-09-16,P2 - High,Approved
BLK-02785,TSK-02785,COR-053,Operating,300,2026-09-13,P4 - Routine,Rejected
BLK-02786,TSK-02786,COR-052,Engineering,120,2026-09-24,P3 - Medium,Approved
BLK-02787,TSK-02787,COR-068,Engineering,120,2026-09-23,P2 - High,Approved
BLK-02788,TSK-02788,COR-003,Operating,180,2026-09-11,P3 - Medium,Conflict Flagged
BLK-02789,TSK-02789,COR-040,Engineering,300,2026-09-23,P2 - High,Pending
BLK-02790,TSK-02790,COR-077,Engineering,300,2026-09-09,P1 - Emergency,Rejected
BLK-02791,TSK-02791,COR-058,Electrical,60,2026-09-24,P3 - Medium,Scheduled
BLK-02792,TSK-02792,COR-055,Operating,300,2026-09-17,P2 - High,Approved
BLK-02793,TSK-02793,COR-054,Engineering,300,2026-09-11,P2 - High,Scheduled
BLK-02794,TSK-02794,COR-096,Operating,120,2026-09-11,P4 - Routine,Conflict Flagged
BLK-02795,TSK-02795,COR-041,Engineering,120,2026-09-15,P1 - Emergency,Scheduled
BLK-02796,TSK-02796,COR-025,Electrical,360,2026-09-18,P3 - Medium,Rejected
BLK-02797,TSK-02797,COR-054,Engineering,180,2026-09-12,P2 - High,Approved
BLK-02798,TSK-02798,COR-035,Signal & Telecom,120,2026-09-29,P4 - Routine,Conflict Flagged
BLK-02799,TSK-02799,COR-093,Signal & Telecom,60,2026-09-17,P1 - Emergency,Scheduled
BLK-02800,TSK-02800,COR-037,Signal & Telecom,300,2026-09-22,P4 - Routine,Pending
BLK-02801,TSK-02801,COR-025,Electrical,120,2026-09-10,P3 - Medium,Approved
BLK-02802,TSK-02802,COR-005,Operating,360,2026-09-19,P1 - Emergency,Rejected
BLK-02803,TSK-02803,COR-071,Signal & Telecom,60,2026-09-13,P3 - Medium,Rejected
BLK-02804,TSK-02804,COR-059,Engineering,60,2026-09-15,P2 - High,Pending
BLK-02805,TSK-02805,COR-008,Engineering,300,2026-09-28,P3 - Medium,Approved
BLK-02806,TSK-02806,COR-037,Operating,360,2026-09-16,P4 - Routine,Scheduled
BLK-02807,TSK-02807,COR-095,Signal & Telecom,240,2026-09-16,P4 - Routine,Scheduled
BLK-02808,TSK-02808,COR-024,Operating,240,2026-09-27,P2 - High,Pending
BLK-02809,TSK-02809,COR-098,Engineering,60,2026-09-26,P3 - Medium,Pending
BLK-02810,TSK-02810,COR-004,Engineering,300,2026-09-28,P2 - High,Conflict Flagged
BLK-02811,TSK-02811,COR-007,Operating,240,2026-09-09,P1 - Emergency,Conflict Flagged
BLK-02812,TSK-02812,COR-063,Operating,60,2026-09-26,P1 - Emergency,Pending
BLK-02813,TSK-02813,COR-014,Engineering,360,2026-09-27,P1 - Emergency,Approved
BLK-02814,TSK-02814,COR-090,Operating,300,2026-09-18,P2 - High,Pending
BLK-02815,TSK-02815,COR-037,Operating,360,2026-09-25,P3 - Medium,Conflict Flagged
BLK-02816,TSK-02816,COR-093,Electrical,360,2026-09-18,P2 - High,Scheduled
BLK-02817,TSK-02817,COR-064,Electrical,360,2026-09-09,P2 - High,Scheduled
BLK-02818,TSK-02818,COR-050,Electrical,360,2026-09-22,P1 - Emergency,Pending
BLK-02819,TSK-02819,COR-055,Electrical,60,2026-09-15,P4 - Routine,Pending
BLK-02820,TSK-02820,COR-048,Signal & Telecom,360,2026-09-17,P1 - Emergency,Approved
BLK-02821,TSK-02821,COR-066,Signal & Telecom,120,2026-09-25,P3 - Medium,Approved
BLK-02822,TSK-02822,COR-077,Signal & Telecom,360,2026-09-17,P2 - High,Rejected
BLK-02823,TSK-02823,COR-038,Signal & Telecom,120,2026-09-13,P3 - Medium,Scheduled
BLK-02824,TSK-02824,COR-066,Operating,120,2026-09-15,P4 - Routine,Pending
BLK-02825,TSK-02825,COR-089,Operating,120,2026-09-22,P3 - Medium,Rejected
BLK-02826,TSK-02826,COR-083,Electrical,120,2026-09-26,P2 - High,Conflict Flagged
BLK-02827,TSK-02827,COR-021,Operating,60,2026-09-18,P4 - Routine,Scheduled
BLK-02828,TSK-02828,COR-024,Operating,60,2026-09-22,P3 - Medium,Scheduled
BLK-02829,TSK-02829,COR-003,Electrical,240,2026-09-09,P3 - Medium,Conflict Flagged
BLK-02830,TSK-02830,COR-039,Engineering,300,2026-09-22,P2 - High,Conflict Flagged
BLK-02831,TSK-02831,COR-014,Engineering,120,2026-09-14,P3 - Medium,Pending
BLK-02832,TSK-02832,COR-048,Signal & Telecom,300,2026-09-18,P1 - Emergency,Approved
BLK-02833,TSK-02833,COR-039,Signal & Telecom,360,2026-09-25,P2 - High,Rejected
BLK-02834,TSK-02834,COR-054,Electrical,60,2026-09-15,P4 - Routine,Approved
BLK-02835,TSK-02835,COR-085,Signal & Telecom,120,2026-09-24,P4 - Routine,Scheduled
BLK-02836,TSK-02836,COR-080,Engineering,180,2026-09-26,P2 - High,Rejected
BLK-02837,TSK-02837,COR-057,Engineering,360,2026-09-23,P3 - Medium,Conflict Flagged
BLK-02838,TSK-02838,COR-022,Signal & Telecom,360,2026-09-28,P4 - Routine,Conflict Flagged
BLK-02839,TSK-02839,COR-035,Electrical,240,2026-09-21,P4 - Routine,Scheduled
BLK-02840,TSK-02840,COR-056,Electrical,360,2026-09-26,P1 - Emergency,Scheduled
BLK-02841,TSK-02841,COR-091,Engineering,300,2026-09-29,P4 - Routine,Conflict Flagged
BLK-02842,TSK-02842,COR-074,Signal & Telecom,60,2026-09-26,P4 - Routine,Conflict Flagged
BLK-02843,TSK-02843,COR-074,Operating,240,2026-09-12,P3 - Medium,Scheduled
BLK-02844,TSK-02844,COR-058,Engineering,60,2026-09-15,P4 - Routine,Rejected
BLK-02845,TSK-02845,COR-047,Operating,240,2026-09-10,P4 - Routine,Pending
BLK-02846,TSK-02846,COR-054,Engineering,360,2026-09-19,P2 - High,Scheduled
BLK-02847,TSK-02847,COR-013,Engineering,360,2026-09-11,P3 - Medium,Conflict Flagged
BLK-02848,TSK-02848,COR-070,Signal & Telecom,300,2026-09-10,P4 - Routine,Approved
BLK-02849,TSK-02849,COR-100,Signal & Telecom,300,2026-09-13,P3 - Medium,Rejected
BLK-02850,TSK-02850,COR-058,Engineering,180,2026-09-26,P4 - Routine,Conflict Flagged
BLK-02851,TSK-02851,COR-061,Operating,360,2026-09-22,P4 - Routine,Pending
BLK-02852,TSK-02852,COR-003,Engineering,60,2026-09-14,P3 - Medium,Rejected
BLK-02853,TSK-02853,COR-018,Operating,120,2026-09-14,P4 - Routine,Rejected
BLK-02854,TSK-02854,COR-056,Operating,360,2026-09-16,P1 - Emergency,Pending
BLK-02855,TSK-02855,COR-049,Signal & Telecom,180,2026-09-13,P4 - Routine,Rejected
BLK-02856,TSK-02856,COR-084,Signal & Telecom,240,2026-09-28,P4 - Routine,Conflict Flagged
BLK-02857,TSK-02857,COR-011,Engineering,360,2026-09-11,P3 - Medium,Conflict Flagged
BLK-02858,TSK-02858,COR-001,Electrical,180,2026-09-21,P1 - Emergency,Pending
BLK-02859,TSK-02859,COR-026,Operating,60,2026-09-14,P1 - Emergency,Approved
BLK-02860,TSK-02860,COR-075,Electrical,180,2026-09-09,P1 - Emergency,Pending
BLK-02861,TSK-02861,COR-044,Electrical,60,2026-09-12,P4 - Routine,Approved
BLK-02862,TSK-02862,COR-027,Operating,240,2026-09-18,P2 - High,Scheduled
BLK-02863,TSK-02863,COR-052,Signal & Telecom,180,2026-09-18,P4 - Routine,Approved
BLK-02864,TSK-02864,COR-031,Signal & Telecom,240,2026-09-21,P2 - High,Scheduled
BLK-02865,TSK-02865,COR-018,Engineering,240,2026-09-21,P3 - Medium,Rejected
BLK-02866,TSK-02866,COR-016,Signal & Telecom,60,2026-09-10,P1 - Emergency,Rejected
BLK-02867,TSK-02867,COR-014,Signal & Telecom,180,2026-09-14,P1 - Emergency,Pending
BLK-02868,TSK-02868,COR-004,Engineering,120,2026-09-13,P4 - Routine,Pending
BLK-02869,TSK-02869,COR-006,Engineering,360,2026-09-20,P4 - Routine,Scheduled
BLK-02870,TSK-02870,COR-055,Electrical,180,2026-09-23,P4 - Routine,Scheduled
BLK-02871,TSK-02871,COR-027,Engineering,60,2026-09-21,P2 - High,Approved
BLK-02872,TSK-02872,COR-014,Signal & Telecom,300,2026-09-20,P3 - Medium,Rejected
BLK-02873,TSK-02873,COR-016,Signal & Telecom,60,2026-09-15,P2 - High,Approved
BLK-02874,TSK-02874,COR-055,Electrical,180,2026-09-19,P4 - Routine,Rejected
BLK-02875,TSK-02875,COR-063,Operating,60,2026-09-29,P2 - High,Approved
BLK-02876,TSK-02876,COR-069,Engineering,300,2026-09-26,P1 - Emergency,Rejected
BLK-02877,TSK-02877,COR-036,Engineering,120,2026-09-18,P3 - Medium,Conflict Flagged
BLK-02878,TSK-02878,COR-015,Electrical,240,2026-09-17,P4 - Routine,Scheduled
BLK-02879,TSK-02879,COR-063,Electrical,180,2026-09-23,P3 - Medium,Conflict Flagged
BLK-02880,TSK-02880,COR-005,Signal & Telecom,180,2026-09-29,P1 - Emergency,Pending
BLK-02881,TSK-02881,COR-004,Electrical,240,2026-09-14,P2 - High,Conflict Flagged
BLK-02882,TSK-02882,COR-059,Signal & Telecom,60,2026-09-15,P3 - Medium,Scheduled
BLK-02883,TSK-02883,COR-037,Electrical,180,2026-09-20,P1 - Emergency,Pending
BLK-02884,TSK-02884,COR-014,Signal & Telecom,120,2026-09-29,P2 - High,Conflict Flagged
BLK-02885,TSK-02885,COR-023,Engineering,120,2026-09-11,P1 - Emergency,Pending
BLK-02886,TSK-02886,COR-062,Operating,360,2026-09-18,P1 - Emergency,Approved
BLK-02887,TSK-02887,COR-061,Operating,180,2026-09-18,P2 - High,Conflict Flagged
BLK-02888,TSK-02888,COR-089,Engineering,120,2026-09-13,P4 - Routine,Pending
BLK-02889,TSK-02889,COR-077,Electrical,240,2026-09-21,P3 - Medium,Rejected
BLK-02890,TSK-02890,COR-034,Signal & Telecom,300,2026-09-14,P4 - Routine,Pending
BLK-02891,TSK-02891,COR-099,Operating,60,2026-09-09,P1 - Emergency,Pending
BLK-02892,TSK-02892,COR-060,Signal & Telecom,360,2026-09-15,P3 - Medium,Approved
BLK-02893,TSK-02893,COR-046,Signal & Telecom,180,2026-09-12,P3 - Medium,Approved
BLK-02894,TSK-02894,COR-027,Signal & Telecom,240,2026-09-24,P1 - Emergency,Rejected
BLK-02895,TSK-02895,COR-002,Operating,120,2026-09-26,P3 - Medium,Approved
BLK-02896,TSK-02896,COR-034,Electrical,60,2026-09-27,P1 - Emergency,Conflict Flagged
BLK-02897,TSK-02897,COR-041,Signal & Telecom,120,2026-09-21,P1 - Emergency,Approved
BLK-02898,TSK-02898,COR-090,Operating,360,2026-09-23,P1 - Emergency,Conflict Flagged
BLK-02899,TSK-02899,COR-008,Electrical,60,2026-09-11,P2 - High,Rejected
BLK-02900,TSK-02900,COR-072,Electrical,300,2026-09-13,P4 - Routine,Pending
BLK-02901,TSK-02901,COR-004,Electrical,240,2026-09-26,P2 - High,Scheduled
BLK-02902,TSK-02902,COR-038,Electrical,120,2026-09-13,P2 - High,Rejected
BLK-02903,TSK-02903,COR-034,Operating,120,2026-09-24,P1 - Emergency,Pending
BLK-02904,TSK-02904,COR-039,Operating,300,2026-09-12,P1 - Emergency,Pending
BLK-02905,TSK-02905,COR-084,Electrical,360,2026-09-10,P4 - Routine,Approved
BLK-02906,TSK-02906,COR-094,Electrical,60,2026-09-25,P4 - Routine,Pending
BLK-02907,TSK-02907,COR-073,Operating,60,2026-09-17,P3 - Medium,Conflict Flagged
BLK-02908,TSK-02908,COR-028,Engineering,360,2026-09-20,P2 - High,Approved
BLK-02909,TSK-02909,COR-020,Electrical,120,2026-09-11,P2 - High,Rejected
BLK-02910,TSK-02910,COR-093,Operating,180,2026-09-27,P3 - Medium,Approved
BLK-02911,TSK-02911,COR-058,Signal & Telecom,360,2026-09-16,P4 - Routine,Conflict Flagged
BLK-02912,TSK-02912,COR-019,Signal & Telecom,360,2026-09-16,P1 - Emergency,Rejected
BLK-02913,TSK-02913,COR-060,Engineering,360,2026-09-26,P4 - Routine,Pending
BLK-02914,TSK-02914,COR-011,Engineering,300,2026-09-16,P4 - Routine,Approved
BLK-02915,TSK-02915,COR-062,Engineering,60,2026-09-10,P1 - Emergency,Conflict Flagged
BLK-02916,TSK-02916,COR-024,Electrical,180,2026-09-09,P2 - High,Conflict Flagged
BLK-02917,TSK-02917,COR-099,Operating,240,2026-09-09,P2 - High,Scheduled
BLK-02918,TSK-02918,COR-033,Engineering,360,2026-09-09,P1 - Emergency,Scheduled
BLK-02919,TSK-02919,COR-061,Electrical,240,2026-09-21,P3 - Medium,Rejected
BLK-02920,TSK-02920,COR-007,Electrical,60,2026-09-13,P1 - Emergency,Approved
BLK-02921,TSK-02921,COR-095,Engineering,240,2026-09-11,P3 - Medium,Scheduled
BLK-02922,TSK-02922,COR-070,Operating,360,2026-09-14,P1 - Emergency,Conflict Flagged
BLK-02923,TSK-02923,COR-067,Engineering,240,2026-09-21,P1 - Emergency,Approved
BLK-02924,TSK-02924,COR-010,Signal & Telecom,300,2026-09-28,P3 - Medium,Conflict Flagged
BLK-02925,TSK-02925,COR-022,Signal & Telecom,120,2026-09-15,P3 - Medium,Rejected
BLK-02926,TSK-02926,COR-002,Electrical,240,2026-09-22,P3 - Medium,Pending
BLK-02927,TSK-02927,COR-084,Operating,300,2026-09-28,P4 - Routine,Rejected
BLK-02928,TSK-02928,COR-043,Electrical,60,2026-09-11,P2 - High,Rejected
BLK-02929,TSK-02929,COR-023,Operating,180,2026-09-17,P2 - High,Rejected
BLK-02930,TSK-02930,COR-006,Electrical,240,2026-09-17,P4 - Routine,Rejected
BLK-02931,TSK-02931,COR-014,Electrical,120,2026-09-18,P3 - Medium,Scheduled
BLK-02932,TSK-02932,COR-058,Electrical,180,2026-09-22,P3 - Medium,Rejected
BLK-02933,TSK-02933,COR-065,Engineering,240,2026-09-12,P1 - Emergency,Rejected
BLK-02934,TSK-02934,COR-036,Signal & Telecom,360,2026-09-09,P1 - Emergency,Conflict Flagged
BLK-02935,TSK-02935,COR-070,Operating,120,2026-09-09,P1 - Emergency,Scheduled
BLK-02936,TSK-02936,COR-051,Electrical,360,2026-09-26,P4 - Routine,Conflict Flagged
BLK-02937,TSK-02937,COR-044,Signal & Telecom,240,2026-09-24,P2 - High,Rejected
BLK-02938,TSK-02938,COR-059,Electrical,60,2026-09-14,P1 - Emergency,Approved
BLK-02939,TSK-02939,COR-049,Operating,300,2026-09-11,P1 - Emergency,Scheduled
BLK-02940,TSK-02940,COR-035,Signal & Telecom,360,2026-09-17,P4 - Routine,Rejected
BLK-02941,TSK-02941,COR-079,Electrical,60,2026-09-29,P4 - Routine,Scheduled
BLK-02942,TSK-02942,COR-064,Engineering,300,2026-09-22,P1 - Emergency,Approved
BLK-02943,TSK-02943,COR-040,Operating,60,2026-09-19,P3 - Medium,Rejected
BLK-02944,TSK-02944,COR-046,Engineering,300,2026-09-27,P3 - Medium,Scheduled
BLK-02945,TSK-02945,COR-068,Engineering,60,2026-09-19,P4 - Routine,Conflict Flagged
BLK-02946,TSK-02946,COR-014,Electrical,60,2026-09-18,P2 - High,Pending
BLK-02947,TSK-02947,COR-018,Signal & Telecom,240,2026-09-19,P3 - Medium,Conflict Flagged
BLK-02948,TSK-02948,COR-090,Operating,60,2026-09-15,P3 - Medium,Rejected
BLK-02949,TSK-02949,COR-062,Operating,300,2026-09-10,P3 - Medium,Scheduled
BLK-02950,TSK-02950,COR-071,Operating,60,2026-09-19,P4 - Routine,Approved
BLK-02951,TSK-02951,COR-048,Operating,300,2026-09-28,P2 - High,Rejected
BLK-02952,TSK-02952,COR-065,Engineering,360,2026-09-29,P2 - High,Conflict Flagged
BLK-02953,TSK-02953,COR-008,Electrical,360,2026-09-25,P1 - Emergency,Approved
BLK-02954,TSK-02954,COR-022,Signal & Telecom,180,2026-09-20,P4 - Routine,Approved
BLK-02955,TSK-02955,COR-088,Operating,300,2026-09-29,P3 - Medium,Approved
BLK-02956,TSK-02956,COR-033,Engineering,240,2026-09-15,P4 - Routine,Scheduled
BLK-02957,TSK-02957,COR-066,Engineering,360,2026-09-15,P3 - Medium,Pending
BLK-02958,TSK-02958,COR-090,Signal & Telecom,300,2026-09-16,P4 - Routine,Scheduled
BLK-02959,TSK-02959,COR-091,Operating,120,2026-09-13,P3 - Medium,Pending
BLK-02960,TSK-02960,COR-051,Electrical,240,2026-09-10,P3 - Medium,Rejected
BLK-02961,TSK-02961,COR-009,Electrical,360,2026-09-10,P1 - Emergency,Scheduled
BLK-02962,TSK-02962,COR-017,Operating,240,2026-09-21,P2 - High,Conflict Flagged
BLK-02963,TSK-02963,COR-056,Signal & Telecom,240,2026-09-29,P3 - Medium,Rejected
BLK-02964,TSK-02964,COR-001,Engineering,180,2026-09-11,P3 - Medium,Approved
BLK-02965,TSK-02965,COR-021,Operating,180,2026-09-12,P4 - Routine,Conflict Flagged
BLK-02966,TSK-02966,COR-093,Electrical,360,2026-09-23,P1 - Emergency,Conflict Flagged
BLK-02967,TSK-02967,COR-005,Electrical,240,2026-09-26,P2 - High,Approved
BLK-02968,TSK-02968,COR-083,Engineering,180,2026-09-22,P3 - Medium,Conflict Flagged
BLK-02969,TSK-02969,COR-037,Signal & Telecom,300,2026-09-21,P1 - Emergency,Scheduled
BLK-02970,TSK-02970,COR-075,Engineering,240,2026-09-17,P3 - Medium,Approved
BLK-02971,TSK-02971,COR-004,Engineering,60,2026-09-29,P4 - Routine,Rejected
BLK-02972,TSK-02972,COR-061,Operating,120,2026-09-18,P3 - Medium,Rejected
BLK-02973,TSK-02973,COR-061,Electrical,120,2026-09-09,P4 - Routine,Approved
BLK-02974,TSK-02974,COR-014,Operating,60,2026-09-15,P3 - Medium,Scheduled
BLK-02975,TSK-02975,COR-009,Signal & Telecom,180,2026-09-24,P2 - High,Approved
BLK-02976,TSK-02976,COR-080,Operating,60,2026-09-29,P1 - Emergency,Approved
BLK-02977,TSK-02977,COR-091,Signal & Telecom,180,2026-09-22,P1 - Emergency,Rejected
BLK-02978,TSK-02978,COR-057,Signal & Telecom,360,2026-09-24,P3 - Medium,Rejected
BLK-02979,TSK-02979,COR-087,Operating,360,2026-09-22,P4 - Routine,Scheduled
BLK-02980,TSK-02980,COR-025,Electrical,120,2026-09-22,P1 - Emergency,Approved
BLK-02981,TSK-02981,COR-019,Electrical,180,2026-09-24,P2 - High,Rejected
BLK-02982,TSK-02982,COR-021,Electrical,180,2026-09-17,P4 - Routine,Scheduled
BLK-02983,TSK-02983,COR-070,Signal & Telecom,360,2026-09-25,P1 - Emergency,Pending
BLK-02984,TSK-02984,COR-058,Operating,180,2026-09-27,P4 - Routine,Rejected
BLK-02985,TSK-02985,COR-038,Signal & Telecom,240,2026-09-15,P2 - High,Pending
BLK-02986,TSK-02986,COR-043,Engineering,60,2026-09-28,P2 - High,Rejected
BLK-02987,TSK-02987,COR-094,Engineering,240,2026-09-13,P4 - Routine,Scheduled
BLK-02988,TSK-02988,COR-082,Engineering,60,2026-09-29,P1 - Emergency,Conflict Flagged
BLK-02989,TSK-02989,COR-082,Electrical,60,2026-09-15,P1 - Emergency,Rejected
BLK-02990,TSK-02990,COR-076,Operating,300,2026-09-27,P1 - Emergency,Pending
BLK-02991,TSK-02991,COR-037,Engineering,60,2026-09-14,P1 - Emergency,Rejected
BLK-02992,TSK-02992,COR-023,Signal & Telecom,240,2026-09-18,P4 - Routine,Approved
BLK-02993,TSK-02993,COR-078,Signal & Telecom,60,2026-09-17,P1 - Emergency,Conflict Flagged
BLK-02994,TSK-02994,COR-026,Electrical,240,2026-09-14,P3 - Medium,Pending
BLK-02995,TSK-02995,COR-057,Engineering,180,2026-09-28,P1 - Emergency,Scheduled
BLK-02996,TSK-02996,COR-088,Engineering,60,2026-09-13,P4 - Routine,Rejected
BLK-02997,TSK-02997,COR-075,Electrical,360,2026-09-24,P1 - Emergency,Pending
